Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-195122@CP
Wafer number	18
Date	2025/02/13
Time	19:56:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
124	20	11	1	1.35000E-002	9.80000E-003	5.00000E-003	1.03100E-010	1.95100E-009	7.21964E+002	7.32288E+002	1.03240E+001	1.15900E-006	4.05460E+000	3.33653E-002	6.36200E-001	7.33000E-011	8.62000E-011
128	18	11	1	1.36000E-002	1.00000E-002	5.00000E-003	1.87000E-011	2.31870E-009	7.27368E+002	7.34847E+002	7.47920E+000	1.08550E-006	4.06040E+000	3.33995E-002	6.36600E-001	2.61600E-010	6.10000E-012
132	16	11	1	1.36000E-002	9.90000E-003	5.00000E-003	9.01700E-010	3.04480E-009	7.21067E+002	7.34013E+002	1.29457E+001	1.18290E-006	4.04280E+000	3.36606E-002	6.36000E-001	6.96800E-010	2.44500E-010
136	14	11	1	1.35000E-002	1.01000E-002	5.00000E-003	9.93100E-010	2.34680E-009	7.19107E+002	7.29690E+002	1.05823E+001	1.14470E-006	4.06840E+000	3.37724E-002	6.36400E-001	5.05900E-010	3.75400E-010
140	12	11	1	1.36000E-002	1.00000E-002	5.00000E-003	1.05630E-009	2.42650E-009	7.23333E+002	7.33943E+002	1.06092E+001	1.09760E-006	4.07720E+000	3.38384E-002	6.36300E-001	5.89800E-010	2.57600E-010
144	10	11	1	1.35000E-002	1.02000E-002	5.00000E-003	6.67500E-010	2.22740E-009	7.26149E+002	7.36066E+002	9.91670E+000	1.04600E-006	4.08120E+000	3.35258E-002	6.36400E-001	9.50000E-010	2.49200E-010
147	8	11	1	1.39000E-002	1.00000E-002	4.80000E-003	5.52700E-010	3.16660E-009	7.22053E+002	7.25634E+002	3.58110E+000	1.13980E-006	4.06200E+000	3.31070E-002	6.36200E-001	4.16900E-010	7.71000E-011
151	7	13	1	1.36000E-002	1.01000E-002	5.00000E-003	1.00010E-009	3.45000E-009	7.20984E+002	7.28532E+002	7.54800E+000	1.15520E-006	4.11360E+000	3.32840E-002	6.36100E-001	6.16000E-010	3.37000E-010
155	9	13	1	1.35000E-002	1.01000E-002	5.00000E-003	2.11000E-011	3.03780E-009	7.25254E+002	7.35334E+002	1.00804E+001	1.09340E-006	4.11030E+000	3.38166E-002	6.36500E-001	1.13100E-010	2.30000E-012
159	11	13	1	1.35000E-002	9.80000E-003	5.00000E-003	1.45200E-010	2.24380E-009	7.14885E+002	7.27824E+002	1.29382E+001	1.14330E-006	4.10590E+000	3.37963E-002	6.37100E-001	1.69100E-010	4.80000E-011
163	13	13	1	1.35000E-002	9.90000E-003	5.00000E-003	9.20500E-010	3.33050E-009	7.23000E+002	7.35096E+002	1.20964E+001	1.13200E-006	4.07150E+000	3.34826E-002	6.36300E-001	2.58600E-010	1.02800E-010
167	15	13	1	1.35000E-002	9.80000E-003	5.00000E-003	1.19220E-009	2.41710E-009	7.29391E+002	7.37642E+002	8.25170E+000	1.05840E-006	4.06360E+000	3.32800E-002	6.36200E-001	8.40100E-010	1.63900E-010
171	17	13	1	1.34000E-002	1.00000E-002	5.00000E-003	7.63500E-010	2.75670E-009	7.21236E+002	7.34425E+002	1.31889E+001	1.13240E-006	4.12670E+000	3.32525E-002	6.36300E-001	4.07500E-010	2.26300E-010
175	19	13	1	1.36000E-002	9.80000E-003	5.00000E-003	1.66300E-010	2.05870E-009	7.14846E+002	7.28077E+002	1.32308E+001	1.16390E-006	4.16490E+000	3.28095E-002	6.36500E-001	1.06540E-009	2.46200E-010
179	21	13	1	1.36000E-002	9.60000E-003	5.00000E-003	2.45900E-010	2.19220E-009	7.20052E+002	7.30102E+002	1.00504E+001	1.12890E-006	4.17460E+000	3.25999E-002	6.35900E-001	3.35600E-010	4.76200E-010
183	23	13	1	1.36000E-002	9.70000E-003	5.00000E-003	5.22300E-010	2.05870E-009	7.16949E+002	7.28153E+002	1.12043E+001	1.12060E-006	4.18940E+000	3.25178E-002	6.36500E-001	4.50900E-010	3.51600E-010
187	25	13	1	1.35000E-002	9.60000E-003	5.00000E-003	5.59800E-010	2.63020E-009	7.15769E+002	7.30122E+002	1.43535E+001	1.17010E-006	4.12610E+000	3.27106E-002	6.36000E-001	3.56500E-010	5.06600E-010
191	27	13	1	1.35000E-002	9.80000E-003	5.00000E-003	5.50400E-010	2.42410E-009	7.23415E+002	7.34212E+002	1.07976E+001	1.10530E-006	4.05800E+000	3.30205E-002	6.35900E-001	3.30700E-010	1.26000E-011
195	29	13	1	1.35000E-002	9.60000E-003	5.00000E-003	4.94200E-010	2.56230E-009	7.21254E+002	7.32611E+002	1.13578E+001	1.15240E-006	4.09290E+000	3.33426E-002	6.36100E-001	2.78700E-010	2.17100E-010
199	31	13	1	1.35000E-002	9.50000E-003	4.90000E-003	8.17400E-010	2.61620E-009	7.10611E+002	7.25638E+002	1.50274E+001	1.31290E-006	4.09610E+000	3.36268E-002	6.36200E-001	5.24400E-010	1.07700E-010
203	33	13	1	1.35000E-002	9.50000E-003	5.00000E-003	9.65000E-010	2.74500E-009	7.19772E+002	7.30060E+002	1.02883E+001	1.16860E-006	4.07200E+000	3.37373E-002	6.36200E-001	8.64700E-010	4.33000E-011
207	35	13	1	1.35000E-002	9.80000E-003	5.00000E-003	7.91600E-010	2.11500E-009	7.25376E+002	7.34373E+002	8.99690E+000	1.02680E-006	4.14160E+000	3.35850E-002	6.37200E-001	7.15800E-010	3.39800E-010
211	37	13	1	1.36000E-002	9.60000E-003	5.00000E-003	6.74500E-010	2.67000E-009	7.29932E+002	7.34297E+002	4.36500E+000	1.06480E-006	4.08870E+000	3.30432E-002	6.35800E-001	3.47600E-010	2.43600E-010
219	38	15	1	1.35000E-002	9.90000E-003	4.90000E-003	8.99400E-010	3.41020E-009	7.32428E+002	7.36939E+002	4.51050E+000	1.04690E-006	4.05390E+000	3.28244E-002	6.36100E-001	3.83900E-010	2.78000E-010
223	36	15	1	1.36000E-002	9.80000E-003	5.00000E-003	1.27650E-009	2.07050E-009	7.39207E+002	7.42278E+002	3.07130E+000	9.21400E-007	4.05200E+000	3.32966E-002	6.36600E-001	4.39600E-010	3.88800E-010
227	34	15	1	1.35000E-002	9.70000E-003	5.00000E-003	4.73100E-010	2.98620E-009	7.17779E+002	7.31735E+002	1.39565E+001	1.14500E-006	4.03850E+000	3.37518E-002	6.36900E-001	4.20200E-010	5.52000E-010
231	32	15	1	1.35000E-002	9.60000E-003	5.00000E-003	1.21560E-009	2.35390E-009	7.22462E+002	7.32458E+002	9.99570E+000	1.10620E-006	4.01320E+000	3.34880E-002	6.36200E-001	2.99600E-010	4.64900E-010
235	30	15	1	1.35000E-002	9.80000E-003	5.00000E-003	4.89500E-010	3.12680E-009	7.28988E+002	7.36260E+002	7.27190E+000	1.04490E-006	3.98280E+000	3.30981E-002	6.35800E-001	2.13600E-010	1.00900E-010
239	28	15	1	1.35000E-002	1.00000E-002	5.00000E-003	8.22100E-010	2.65360E-009	7.17794E+002	7.31463E+002	1.36685E+001	1.14340E-006	4.01580E+000	3.27947E-002	6.35600E-001	6.36100E-010	3.04700E-010
243	26	15	1	1.34000E-002	9.70000E-003	5.00000E-003	6.93300E-010	2.36790E-009	7.15094E+002	7.26151E+002	1.10569E+001	1.19070E-006	4.06540E+000	3.25965E-002	6.35500E-001	5.23700E-010	1.84800E-010
247	24	15	1	1.35000E-002	9.70000E-003	5.00000E-003	9.15800E-010	2.27190E-009	7.10272E+002	7.25057E+002	1.47848E+001	1.12940E-006	4.15530E+000	3.25629E-002	6.37200E-001	4.07800E-010	1.73600E-010
251	22	15	1	1.35000E-002	1.01000E-002	5.00000E-003	6.58100E-010	2.49910E-009	6.98965E+002	7.15574E+002	1.66092E+001	1.60310E-006	4.18410E+000	3.27235E-002	6.34000E-001	1.46100E-010	3.85000E-010
255	20	15	1	1.35000E-002	1.01000E-002	5.00000E-003	7.82300E-010	2.86440E-009	7.06379E+002	7.19261E+002	1.28823E+001	1.19600E-006	4.17380E+000	3.26292E-002	6.36900E-001	8.19300E-010	1.63200E-010
259	18	15	1	1.35000E-002	1.00000E-002	5.00000E-003	7.23700E-010	2.61150E-009	7.19291E+002	7.28159E+002	8.86790E+000	1.14080E-006	4.17010E+000	3.25454E-002	6.35700E-001	6.44600E-010	1.64000E-011
263	16	15	1	1.35000E-002	1.00000E-002	5.00000E-003	9.34500E-010	2.52480E-009	7.19247E+002	7.30564E+002	1.13173E+001	1.11250E-006	4.08450E+000	3.28828E-002	6.36300E-001	8.49000E-010	3.54600E-010
267	14	15	1	1.35000E-002	1.02000E-002	5.00000E-003	8.76000E-010	1.79170E-009	7.23796E+002	7.33077E+002	9.28160E+000	1.10620E-006	4.01560E+000	3.33052E-002	6.36000E-001	3.57600E-010	1.21100E-010
271	12	15	8	1.36000E-002	9.90000E-003	5.00000E-003	8.36100E-010	2.45690E-009	6.96139E+002	7.30347E+002	3.42078E+001	1.40095E-005
275	10	15	1	1.35000E-002	1.01000E-002	5.00000E-003	6.76900E-010	2.71920E-009	6.98198E+002	7.18488E+002	2.02901E+001	1.36430E-006	4.05010E+000	3.41710E-002	6.36800E-001	7.80000E-011	5.28400E-010
279	8	15	1	1.36000E-002	9.80000E-003	5.00000E-003	6.79200E-010	2.67240E-009	7.27378E+002	7.34719E+002	7.34110E+000	1.05020E-006	4.08080E+000	3.37174E-002	6.36600E-001	7.24200E-010	2.37000E-011
283	6	15	1	1.36000E-002	9.70000E-003	5.00000E-003	8.67000E-011	3.12680E-009	7.27154E+002	7.35110E+002	7.95550E+000	1.09180E-006	4.07690E+000	3.30940E-002	6.36100E-001	6.09400E-010	4.15500E-010
287	6	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.16170E-009	3.22750E-009	7.25123E+002	7.33951E+002	8.82730E+000	1.11630E-006	4.11050E+000	3.31826E-002	6.36400E-001	2.79900E-010	3.02400E-010
291	8	17	1	1.35000E-002	9.40000E-003	5.00000E-003	7.68200E-010	2.75670E-009	7.24054E+002	7.31241E+002	7.18700E+000	1.08390E-006	4.08770E+000	3.36144E-002	6.36500E-001	4.34900E-010	7.49000E-010
295	10	17	1	1.35000E-002	9.60000E-003	5.00000E-003	5.87900E-010	3.26730E-009	6.98271E+002	7.16889E+002	1.86178E+001	1.41270E-006	4.11720E+000	3.41580E-002	6.37200E-001	4.98400E-010	3.57200E-010
299	12	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.03520E-009	2.60450E-009	7.16823E+002	7.30034E+002	1.32112E+001	1.18240E-006	4.07770E+000	3.37338E-002	6.36100E-001	6.35900E-010	2.75200E-010
303	14	17	1	1.35000E-002	9.60000E-003	5.00000E-003	1.17580E-009	2.90660E-009	7.20579E+002	7.29737E+002	9.15810E+000	1.14380E-006	4.02110E+000	3.33480E-002	6.36200E-001	7.71700E-010	3.80600E-010
307	16	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.00240E-009	2.30940E-009	7.19151E+002	7.31722E+002	1.25715E+001	1.13130E-006	4.13570E+000	3.28866E-002	6.35900E-001	8.42700E-010	2.58300E-010
311	18	17	1	1.35000E-002	9.60000E-003	4.90000E-003	1.07040E-009	2.39130E-009	7.20743E+002	7.29043E+002	8.30040E+000	1.09820E-006	4.22240E+000	3.24307E-002	6.36000E-001	9.99600E-010	1.92800E-010
315	20	17	1	1.35000E-002	9.70000E-003	5.00000E-003	5.38700E-010	2.07510E-009	7.11387E+002	7.26100E+002	1.47124E+001	1.19770E-006	4.19170E+000	3.26262E-002	6.36300E-001	6.85500E-010	5.45000E-010
319	22	17	1	1.35000E-002	9.90000E-003	5.00000E-003	1.06100E-009	2.20160E-009	7.01057E+002	7.17696E+002	1.66382E+001	1.31630E-006	4.22230E+000	3.27047E-002	6.36200E-001	1.97000E-010	8.00000E-012
323	24	17	1	1.35000E-002	9.70000E-003	5.00000E-003	8.17400E-010	2.59280E-009	7.15940E+002	7.29975E+002	1.40349E+001	1.13600E-006	4.22780E+000	3.24822E-002	6.36300E-001	2.70500E-010	4.24200E-010
327	26	17	1	1.35000E-002	9.70000E-003	4.90000E-003	4.26300E-010	2.09860E-009	7.20465E+002	7.28782E+002	8.31700E+000	1.09970E-006	4.12850E+000	3.23500E-002	6.35700E-001	6.47400E-010	1.18300E-010
331	28	17	1	1.36000E-002	9.70000E-003	5.00000E-003	4.12200E-010	2.29530E-009	7.22933E+002	7.34484E+002	1.15503E+001	1.06060E-006	4.06500E+000	3.27894E-002	6.35900E-001	4.31400E-010	2.29100E-010
335	30	17	1	1.35000E-002	9.70000E-003	5.00000E-003	5.38700E-010	2.49200E-009	7.33687E+002	7.40521E+002	6.83340E+000	9.74100E-007	4.04920E+000	3.30995E-002	6.36400E-001	6.15300E-010	6.23000E-011
339	32	17	1	1.35000E-002	9.60000E-003	5.00000E-003	1.08440E-009	2.95810E-009	7.23624E+002	7.33903E+002	1.02794E+001	1.02740E-006	4.01550E+000	3.34709E-002	6.36600E-001	5.21400E-010	5.06400E-010
343	34	17	1	1.35000E-002	9.80000E-003	5.00000E-003	9.88400E-010	2.13840E-009	7.24687E+002	7.37258E+002	1.25710E+001	1.04940E-006	4.09900E+000	3.37923E-002	6.37200E-001	2.23700E-010	3.73300E-010
347	36	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.64000E-011	2.81530E-009	7.42647E+002	7.44493E+002	1.84610E+000	8.84200E-007	4.10430E+000	3.31500E-002	6.36700E-001	2.40100E-010	1.11300E-010
351	38	17	1	1.35000E-002	9.70000E-003	5.00000E-003	4.19200E-010	3.00260E-009	7.34463E+002	7.37567E+002	3.10470E+000	1.03080E-006	4.06960E+000	3.27049E-002	6.36200E-001	2.79400E-010	2.17600E-010
359	37	19	1	1.35000E-002	9.70000E-003	5.00000E-003	6.51100E-010	2.68640E-009	7.32229E+002	7.35821E+002	3.59190E+000	1.02100E-006	4.15200E+000	3.29092E-002	6.36400E-001	1.07360E-009	1.12900E-010
363	35	19	1	1.35000E-002	9.60000E-003	5.00000E-003	3.60700E-010	2.57640E-009	7.37464E+002	7.43245E+002	5.78100E+000	9.17000E-007	4.10120E+000	3.33201E-002	6.36800E-001	6.11800E-010	2.96700E-010
367	33	19	1	1.35000E-002	9.60000E-003	5.00000E-003	1.56900E-010	2.61620E-009	7.35095E+002	7.41152E+002	6.05670E+000	9.47400E-007	4.13020E+000	3.36260E-002	6.37500E-001	3.59100E-010	8.87400E-010
371	31	19	1	1.35000E-002	9.50000E-003	5.00000E-003	9.27500E-010	2.85040E-009	7.26474E+002	7.38425E+002	1.19513E+001	1.08510E-006	4.09680E+000	3.35701E-002	6.36200E-001	1.12000E-011	4.39200E-010
375	29	19	1	1.36000E-002	9.40000E-003	5.00000E-003	3.23200E-010	2.40070E-009	7.29056E+002	7.37874E+002	8.81770E+000	1.02900E-006	4.03510E+000	3.32250E-002	6.36500E-001	6.47400E-010	3.95100E-010
379	27	19	1	1.35000E-002	9.80000E-003	5.00000E-003	1.23200E-009	2.35850E-009	7.30252E+002	7.40035E+002	9.78270E+000	1.00960E-006	4.10830E+000	3.29196E-002	6.36500E-001	5.05000E-010	1.93700E-010
383	25	19	1	1.35000E-002	9.70000E-003	5.00000E-003	6.79200E-010	2.36090E-009	7.21099E+002	7.34142E+002	1.30424E+001	1.08100E-006	4.18350E+000	3.27236E-002	6.36300E-001	6.98700E-010	2.96000E-010
387	23	19	1	1.36000E-002	9.70000E-003	5.00000E-003	5.94900E-010	2.17820E-009	7.20570E+002	7.32227E+002	1.16567E+001	1.14230E-006	4.17780E+000	3.25324E-002	6.35500E-001	9.06600E-010	3.55300E-010
391	21	19	1	1.35000E-002	9.60000E-003	5.00000E-003	7.75200E-010	2.47800E-009	7.22507E+002	7.33531E+002	1.10245E+001	1.10600E-006	4.21890E+000	3.26456E-002	6.36000E-001	6.68200E-010	5.56300E-010
395	19	19	1	1.35000E-002	9.60000E-003	5.00000E-003	1.03100E-010	2.41940E-009	7.15631E+002	7.28530E+002	1.28987E+001	1.16040E-006	4.20360E+000	3.29361E-002	6.36400E-001	8.01500E-010	4.50000E-011
399	17	19	1	1.36000E-002	9.60000E-003	5.00000E-003	2.43600E-010	2.23440E-009	7.18249E+002	7.29207E+002	1.09577E+001	1.17220E-006	4.11920E+000	3.33109E-002	6.36400E-001	1.30200E-010	5.70800E-010
403	15	19	1	1.36000E-002	9.50000E-003	5.00000E-003	2.62300E-010	3.08930E-009	7.20046E+002	7.29865E+002	9.81930E+000	1.18770E-006	4.10360E+000	3.35300E-002	6.36700E-001	1.54100E-010	1.96300E-010
407	13	19	1	1.35000E-002	9.40000E-003	5.00000E-003	2.03800E-010	2.70280E-009	7.04292E+002	7.22332E+002	1.80404E+001	1.37010E-006	4.11620E+000	3.38975E-002	6.36300E-001	4.18100E-010	4.34700E-010
411	11	19	1	1.34000E-002	9.50000E-003	5.00000E-003	4.33300E-010	2.82700E-009	7.05552E+002	7.21477E+002	1.59240E+001	1.32850E-006	4.10180E+000	3.41791E-002	6.36800E-001	4.38700E-010	3.57400E-010
415	9	19	1	1.36000E-002	9.40000E-003	5.00000E-003	3.20900E-010	2.86210E-009	7.18338E+002	7.29683E+002	1.13449E+001	1.08790E-006	4.18730E+000	3.37467E-002	6.37200E-001	1.60900E-010	3.07300E-010
419	7	19	1	1.36000E-002	9.40000E-003	5.00000E-003	8.31500E-010	2.61620E-009	7.14551E+002	7.21420E+002	6.86880E+000	1.22640E-006	4.16250E+000	3.34306E-002	6.36200E-001	1.13100E-010	2.10800E-010
422	8	21	1	1.35000E-002	8.50000E-003	4.20000E-003	9.43900E-010	3.53660E-009	7.15304E+002	7.19382E+002	4.07800E+000	1.19050E-006	4.18980E+000	3.33410E-002	6.36800E-001	9.08800E-010	8.45000E-010
426	10	21	1	1.35000E-002	9.40000E-003	4.90000E-003	1.22490E-009	3.12210E-009	7.26387E+002	7.35453E+002	9.06620E+000	1.05790E-006	4.18990E+000	3.34821E-002	6.36400E-001	8.36600E-010	2.60700E-010
430	12	21	1	1.35000E-002	9.30000E-003	5.00000E-003	7.65900E-010	2.55290E-009	7.14493E+002	7.28762E+002	1.42687E+001	1.17730E-006	4.18260E+000	3.40883E-002	6.36200E-001	2.53000E-010	5.01000E-011
434	14	21	1	1.35000E-002	9.40000E-003	5.00000E-003	5.94900E-010	2.67470E-009	7.05837E+002	7.22597E+002	1.67601E+001	1.26500E-006	4.16330E+000	3.40842E-002	6.36800E-001	6.50600E-010	2.29300E-010
438	16	21	1	1.36000E-002	9.40000E-003	5.00000E-003	1.89700E-010	2.14540E-009	7.09027E+002	7.25401E+002	1.63744E+001	1.33950E-006	4.13000E+000	3.40627E-002	6.36100E-001	7.87000E-010	5.82500E-010
442	18	21	1	1.35000E-002	9.30000E-003	5.00000E-003	3.25600E-010	2.38200E-009	7.22652E+002	7.32680E+002	1.00288E+001	1.12430E-006	4.13640E+000	3.35354E-002	6.37000E-001	1.59500E-010	6.22100E-010
446	20	21	1	1.35000E-002	9.30000E-003	4.90000E-003	1.03990E-009	2.02600E-009	7.22563E+002	7.32678E+002	1.01147E+001	1.11790E-006	4.14470E+000	3.34381E-002	6.36900E-001	8.89300E-010	2.04200E-010
450	22	21	1	1.35000E-002	9.40000E-003	5.00000E-003	1.08210E-009	2.64430E-009	7.21280E+002	7.34287E+002	1.30071E+001	1.14050E-006	4.14460E+000	3.33575E-002	6.36100E-001	4.17800E-010	5.22100E-010
454	24	21	1	1.35000E-002	9.50000E-003	5.00000E-003	5.10600E-010	2.32340E-009	7.28800E+002	7.37450E+002	8.65050E+000	1.04240E-006	4.12780E+000	3.32506E-002	6.36800E-001	4.31200E-010	7.79200E-010
458	26	21	1	1.35000E-002	9.60000E-003	5.00000E-003	7.87000E-010	2.06110E-009	7.24335E+002	7.34739E+002	1.04042E+001	1.09980E-006	4.10270E+000	3.35999E-002	6.36800E-001	6.03800E-010	5.20900E-010
462	28	21	1	1.36000E-002	9.30000E-003	5.00000E-003	3.91100E-010	2.53650E-009	7.20838E+002	7.34270E+002	1.34319E+001	1.17280E-006	4.10170E+000	3.37413E-002	6.36300E-001	5.68700E-010	2.83000E-011
466	30	21	1	1.35000E-002	9.50000E-003	5.00000E-003	1.63900E-010	2.63260E-009	7.26397E+002	7.34411E+002	8.01400E+000	1.08560E-006	4.13490E+000	3.38532E-002	6.36500E-001	1.43800E-010	1.03500E-010
470	32	21	1	1.35000E-002	9.40000E-003	5.00000E-003	4.31000E-010	2.53420E-009	7.26884E+002	7.36200E+002	9.31670E+000	1.06290E-006	4.15120E+000	3.38640E-002	6.36100E-001	2.03100E-010	4.88800E-010
474	34	21	1	1.36000E-002	9.40000E-003	5.00000E-003	9.83700E-010	2.52010E-009	7.34987E+002	7.39779E+002	4.79240E+000	9.66000E-007	4.15410E+000	3.31441E-002	6.36600E-001	6.04000E-011	2.65100E-010
478	36	21	1	1.35000E-002	9.50000E-003	5.00000E-003	7.09700E-010	3.21110E-009	7.31790E+002	7.34558E+002	2.76830E+000	1.02900E-006	4.18510E+000	3.28918E-002	6.36900E-001	2.05400E-010	2.52000E-010
484	34	23	1	1.36000E-002	9.40000E-003	4.90000E-003	1.19920E-009	3.43120E-009	7.11062E+002	7.16251E+002	5.18890E+000	1.20160E-006	4.21390E+000	3.33006E-002	6.37000E-001	7.21600E-010	4.27700E-010
488	32	23	1	1.35000E-002	9.30000E-003	5.00000E-003	5.52700E-010	2.29060E-009	7.33512E+002	7.37166E+002	3.65380E+000	1.01610E-006	4.20160E+000	3.28432E-002	6.36600E-001	6.72000E-011	5.83000E-011
492	30	23	1	1.35000E-002	9.40000E-003	5.00000E-003	7.61200E-010	2.55760E-009	7.37915E+002	7.42247E+002	4.33250E+000	9.27700E-007	4.16370E+000	3.32860E-002	6.36900E-001	1.68900E-010	9.27000E-011
496	28	23	1	1.35000E-002	9.40000E-003	5.00000E-003	5.87900E-010	2.29760E-009	7.19505E+002	7.32790E+002	1.32855E+001	1.17610E-006	4.15980E+000	3.39030E-002	6.36200E-001	3.19000E-011	6.89000E-011
500	26	23	1	1.36000E-002	9.40000E-003	5.00000E-003	7.26100E-010	2.23670E-009	7.15137E+002	7.27727E+002	1.25895E+001	1.16430E-006	4.17870E+000	3.38682E-002	6.37700E-001	8.09400E-010	2.51100E-010
504	24	23	1	1.35000E-002	9.40000E-003	5.00000E-003	5.05900E-010	2.38200E-009	7.19643E+002	7.30074E+002	1.04315E+001	1.16240E-006	4.15100E+000	3.37030E-002	6.36700E-001	5.60000E-012	2.41900E-010
508	22	23	1	1.35000E-002	9.60000E-003	5.00000E-003	3.70100E-010	2.68180E-009	7.09442E+002	7.22031E+002	1.25892E+001	1.32130E-006	4.16040E+000	3.37230E-002	6.36200E-001	9.80000E-010	2.25800E-010
512	20	23	1	1.35000E-002	9.50000E-003	5.00000E-003	1.01410E-009	2.88790E-009	7.18955E+002	7.32054E+002	1.30991E+001	1.13370E-006	4.19260E+000	3.37413E-002	6.37200E-001	4.53900E-010	5.88000E-011
516	18	23	1	1.36000E-002	9.50000E-003	5.00000E-003	7.49500E-010	3.18060E-009	7.19899E+002	7.31808E+002	1.19090E+001	1.14150E-006	4.17500E+000	3.39290E-002	6.37200E-001	8.19500E-010	2.74000E-011
520	16	23	1	1.35000E-002	9.60000E-003	5.00000E-003	6.81600E-010	2.77080E-009	7.16553E+002	7.30212E+002	1.36590E+001	1.21070E-006	4.18840E+000	3.40042E-002	6.36000E-001	3.20400E-010	1.10100E-010
524	14	23	1	1.36000E-002	9.50000E-003	5.00000E-003	7.47100E-010	2.97920E-009	7.29610E+002	7.37285E+002	7.67510E+000	1.01430E-006	4.24340E+000	3.35541E-002	6.37100E-001	9.42900E-010	2.46900E-010
528	12	23	1	1.36000E-002	9.30000E-003	5.00000E-003	2.83400E-010	3.08460E-009	7.32625E+002	7.39251E+002	6.62620E+000	1.01800E-006	4.23150E+000	3.31037E-002	6.36700E-001	1.06940E-009	2.24400E-010
531	10	23	4	1.35000E-002	8.50000E-003	4.20000E-003	4.77800E-010	2.15414E-007
536	15	25	1	1.36000E-002	8.60000E-003	4.20000E-003	6.98000E-010	3.29540E-009	7.22578E+002	7.30877E+002	8.29870E+000	1.12930E-006	4.19960E+000	3.30066E-002	6.36900E-001	2.78500E-010	4.29800E-010
540	17	25	1	1.36000E-002	9.40000E-003	4.90000E-003	1.31860E-009	3.07050E-009	7.26929E+002	7.31817E+002	4.88740E+000	1.10400E-006	4.18420E+000	3.30982E-002	6.36200E-001	1.41000E-010	2.05400E-010
544	19	25	1	1.35000E-002	9.40000E-003	5.00000E-003	1.05400E-009	2.51550E-009	7.30870E+002	7.37646E+002	6.77620E+000	1.02570E-006	4.15380E+000	3.30229E-002	6.36300E-001	6.87900E-010	7.00000E-013
548	21	25	1	1.35000E-002	9.40000E-003	5.00000E-003	1.75700E-010	2.74500E-009	7.33524E+002	7.38549E+002	5.02500E+000	1.02760E-006	4.13570E+000	3.30226E-002	6.35900E-001	2.23200E-010	4.44300E-010
552	23	25	1	1.35000E-002	9.40000E-003	5.00000E-003	5.94900E-010	3.08460E-009	7.30696E+002	7.37305E+002	6.60880E+000	1.04270E-006	4.13300E+000	3.31625E-002	6.36300E-001	7.81300E-010	1.84300E-010
556	25	25	1	1.35000E-002	9.60000E-003	5.00000E-003	9.04100E-010	2.43350E-009	7.28228E+002	7.34421E+002	6.19280E+000	1.05570E-006	4.13380E+000	3.31202E-002	6.36500E-001	5.42000E-010	4.40800E-010
560	27	25	1	1.35000E-002	9.50000E-003	5.00000E-003	6.16000E-010	2.34920E-009	7.27636E+002	7.31669E+002	4.03280E+000	1.09840E-006	4.13430E+000	3.30700E-002	6.36200E-001	5.33800E-010	3.74500E-010
564	29	25	1	1.36000E-002	9.30000E-003	5.00000E-003	2.62300E-010	2.61380E-009	7.18734E+002	7.27076E+002	8.34270E+000	1.17890E-006	4.13890E+000	3.29754E-002	6.36300E-001	1.16600E-010	2.20000E-011

