Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-192309@CP
Wafer number	17
Date	2025/02/13
Time	19:27:58

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
108	28	11	1	1.35000E-002	9.70000E-003	5.00000E-003	9.01700E-010	2.14070E-009	7.28693E+002	7.40993E+002	1.23000E+001	9.67800E-007	3.97880E+000	3.33040E-002	6.36500E-001	1.03300E-010	1.35100E-010
112	26	11	1	1.35000E-002	9.50000E-003	4.90000E-003	9.97800E-010	2.32810E-009	7.31987E+002	7.41031E+002	9.04410E+000	9.62300E-007	3.97290E+000	3.31877E-002	6.36100E-001	5.09200E-010	2.41000E-011
116	24	11	1	1.36000E-002	9.60000E-003	5.00000E-003	4.02800E-010	1.89710E-009	7.33567E+002	7.42892E+002	9.32440E+000	9.56000E-007	3.98380E+000	3.30118E-002	6.35700E-001	7.81800E-010	3.00700E-010
120	22	11	1	1.36000E-002	9.70000E-003	5.00000E-003	5.52700E-010	1.75660E-009	7.30612E+002	7.42643E+002	1.20307E+001	9.88000E-007	3.98710E+000	3.30263E-002	6.35400E-001	2.40300E-010	1.24000E-011
124	20	11	1	1.35000E-002	9.70000E-003	5.00000E-003	9.04100E-010	2.37730E-009	7.32524E+002	7.42436E+002	9.91150E+000	9.54100E-007	4.01100E+000	3.30868E-002	6.36000E-001	5.32800E-010	2.43600E-010
128	18	11	1	1.36000E-002	1.00000E-002	5.00000E-003	1.48260E-009	2.88320E-009	7.36530E+002	7.44419E+002	7.88930E+000	9.16200E-007	4.03730E+000	3.32365E-002	6.36300E-001	1.31000E-011	2.66300E-010
132	16	11	1	1.35000E-002	9.90000E-003	5.00000E-003	1.11250E-009	2.22500E-009	7.29819E+002	7.41703E+002	1.18844E+001	1.01180E-006	4.06120E+000	3.35461E-002	6.36100E-001	7.27000E-010	2.98400E-010
136	14	11	1	1.36000E-002	1.00000E-002	5.00000E-003	7.35400E-010	2.69580E-009	7.38502E+002	7.46739E+002	8.23700E+000	8.91400E-007	4.15220E+000	3.36053E-002	6.36700E-001	2.66800E-010	2.86900E-010
140	12	11	1	1.35000E-002	9.90000E-003	5.00000E-003	8.80600E-010	2.77080E-009	7.41347E+002	7.50054E+002	8.70630E+000	8.60900E-007	4.20430E+000	3.36532E-002	6.36700E-001	7.31900E-010	9.84000E-011
144	10	11	3	1.36000E-002	1.00000E-002	5.00000E-003	1.39510E-005
147	8	11	1	1.40000E-002	1.00000E-002	4.70000E-003	7.28400E-010	2.86440E-009	7.33176E+002	7.37937E+002	4.76030E+000	9.39800E-007	4.22980E+000	3.32281E-002	6.36700E-001	1.08610E-009	1.48000E-011
151	7	13	1	1.36000E-002	9.90000E-003	5.00000E-003	5.52700E-010	2.54120E-009	7.35598E+002	7.42227E+002	6.62830E+000	9.19400E-007	4.24660E+000	3.33679E-002	6.36700E-001	4.87400E-010	2.81100E-010
155	9	13	1	1.36000E-002	9.70000E-003	5.00000E-003	8.54900E-010	3.12210E-009	7.41292E+002	7.50923E+002	9.63110E+000	8.59700E-007	4.21440E+000	3.37649E-002	6.37000E-001	4.89300E-010	3.77100E-010
159	11	13	1	1.35000E-002	9.90000E-003	5.00000E-003	6.39400E-010	2.17820E-009	7.35618E+002	7.43844E+002	8.22630E+000	8.86600E-007	4.18540E+000	3.36401E-002	6.37400E-001	7.17600E-010	2.74000E-011
163	13	13	1	1.35000E-002	9.70000E-003	5.00000E-003	1.73300E-010	2.36320E-009	7.32551E+002	7.44527E+002	1.19762E+001	9.55500E-007	4.07760E+000	3.33988E-002	6.36300E-001	4.08000E-011	4.23700E-010
167	15	13	1	1.35000E-002	9.90000E-003	5.00000E-003	5.57400E-010	2.14070E-009	7.40210E+002	7.47268E+002	7.05750E+000	8.81600E-007	4.01170E+000	3.31164E-002	6.36200E-001	5.80100E-010	6.72400E-010
171	17	13	1	1.35000E-002	9.60000E-003	5.00000E-003	6.86200E-010	2.61150E-009	7.32039E+002	7.43696E+002	1.16574E+001	9.44300E-007	4.04860E+000	3.28413E-002	6.36000E-001	4.26500E-010	2.02100E-010
175	19	13	1	1.36000E-002	9.70000E-003	5.00000E-003	1.94400E-010	2.42410E-009	7.23509E+002	7.35828E+002	1.23185E+001	9.89100E-007	4.07230E+000	3.23833E-002	6.36200E-001	5.14600E-010	1.61800E-010
179	21	13	1	1.36000E-002	9.90000E-003	5.00000E-003	3.04000E-011	2.41940E-009	7.24605E+002	7.34484E+002	9.87920E+000	1.02970E-006	4.07700E+000	3.22234E-002	6.35600E-001	4.08000E-011	1.45200E-010
183	23	13	1	1.35000E-002	9.80000E-003	5.00000E-003	4.52000E-010	2.09150E-009	7.23194E+002	7.33344E+002	1.01503E+001	1.01020E-006	4.06480E+000	3.20633E-002	6.36000E-001	1.01950E-009	6.70300E-010
187	25	13	1	1.35000E-002	9.70000E-003	5.00000E-003	1.12420E-009	2.25550E-009	7.25938E+002	7.37439E+002	1.15006E+001	1.00320E-006	3.99060E+000	3.22983E-002	6.35600E-001	2.48700E-010	1.57200E-010
191	27	13	1	1.36000E-002	9.60000E-003	5.00000E-003	2.24800E-010	1.98150E-009	7.36173E+002	7.46564E+002	1.03906E+001	9.22600E-007	3.95460E+000	3.26147E-002	6.35600E-001	4.63000E-010	6.22800E-010
195	29	13	1	1.36000E-002	9.50000E-003	5.00000E-003	6.67500E-010	2.07980E-009	7.39949E+002	7.48424E+002	8.47460E+000	8.89700E-007	3.95860E+000	3.28298E-002	6.35800E-001	2.48500E-010	3.61000E-011
199	31	13	1	1.36000E-002	9.50000E-003	5.00000E-003	1.15470E-009	2.20400E-009	7.39504E+002	7.50184E+002	1.06801E+001	8.99700E-007	3.94970E+000	3.31772E-002	6.35800E-001	2.53000E-010	5.93000E-011
203	33	13	1	1.36000E-002	9.50000E-003	5.00000E-003	1.13130E-009	3.06590E-009	7.45025E+002	7.52178E+002	7.15280E+000	8.30400E-007	4.01030E+000	3.33002E-002	6.36100E-001	5.06000E-011	3.54400E-010
207	35	13	1	1.35000E-002	9.70000E-003	5.00000E-003	9.13400E-010	1.92990E-009	7.45693E+002	7.53849E+002	8.15550E+000	7.92700E-007	4.08010E+000	3.32563E-002	6.36800E-001	6.94400E-010	4.12900E-010
211	37	13	1	1.35000E-002	9.70000E-003	5.00000E-003	6.55800E-010	2.64190E-009	7.43423E+002	7.45855E+002	2.43180E+000	8.86700E-007	4.12430E+000	3.27973E-002	6.35900E-001	4.29800E-010	2.88800E-010
219	38	15	1	1.36000E-002	9.70000E-003	5.00000E-003	4.26300E-010	2.26250E-009	7.39326E+002	7.40727E+002	1.40120E+000	8.97000E-007	4.08870E+000	3.27361E-002	6.36300E-001	7.17400E-010	1.53900E-010
223	36	15	1	1.36000E-002	9.70000E-003	5.00000E-003	1.17100E-010	2.57640E-009	7.50197E+002	7.51650E+002	1.45280E+000	7.63800E-007	4.02100E+000	3.29983E-002	6.36400E-001	8.46500E-010	2.20400E-010
227	34	15	1	1.35000E-002	9.80000E-003	5.00000E-003	6.23000E-010	2.27660E-009	7.40236E+002	7.51869E+002	1.16326E+001	8.31400E-007	3.95520E+000	3.35842E-002	6.36500E-001	7.63500E-010	4.66000E-011
231	32	15	1	1.35000E-002	9.80000E-003	5.00000E-003	1.11720E-009	1.95330E-009	7.43635E+002	7.50612E+002	6.97740E+000	8.30000E-007	3.88480E+000	3.32834E-002	6.35800E-001	3.75700E-010	4.28600E-010
235	30	15	1	1.36000E-002	9.70000E-003	5.00000E-003	4.91800E-010	2.28830E-009	7.45109E+002	7.52496E+002	7.38680E+000	8.49200E-007	3.87720E+000	3.27928E-002	6.35400E-001	6.83000E-010	4.22300E-010
239	28	15	1	1.35000E-002	9.70000E-003	5.00000E-003	7.79900E-010	2.52950E-009	7.29567E+002	7.39806E+002	1.02393E+001	9.71900E-007	3.88420E+000	3.24807E-002	6.35400E-001	8.54900E-010	3.61600E-010
243	26	15	1	1.36000E-002	9.80000E-003	5.00000E-003	3.56000E-010	1.89710E-009	7.24761E+002	7.33490E+002	8.72910E+000	1.04620E-006	3.94250E+000	3.21924E-002	6.35200E-001	3.83600E-010	2.37000E-010
247	24	15	1	1.36000E-002	9.90000E-003	5.00000E-003	4.05200E-010	1.77070E-009	7.17786E+002	7.29677E+002	1.18913E+001	1.02190E-006	4.04280E+000	3.21374E-002	6.36900E-001	2.90900E-010	1.06800E-010
251	22	15	1	1.35000E-002	9.90000E-003	5.00000E-003	9.22800E-010	2.08450E-009	7.07752E+002	7.22282E+002	1.45303E+001	1.38750E-006	4.03280E+000	3.23812E-002	6.33800E-001	3.58800E-010	2.51100E-010
255	20	15	1	1.35000E-002	9.70000E-003	5.00000E-003	1.21790E-009	2.07510E-009	7.15225E+002	7.26497E+002	1.12726E+001	1.04980E-006	4.03980E+000	3.22622E-002	6.36600E-001	4.75000E-011	5.78500E-010
259	18	15	1	1.36000E-002	1.01000E-002	5.00000E-003	5.50400E-010	2.31400E-009	7.26982E+002	7.35147E+002	8.16540E+000	1.01750E-006	4.04920E+000	3.21317E-002	6.35400E-001	6.94200E-010	7.21000E-011
263	16	15	1	1.35000E-002	9.90000E-003	5.00000E-003	9.20500E-010	2.42410E-009	7.29137E+002	7.39434E+002	1.02963E+001	9.45800E-007	3.97770E+000	3.24993E-002	6.35700E-001	7.51800E-010	2.32000E-011
267	14	15	1	1.36000E-002	1.03000E-002	5.00000E-003	6.62800E-010	1.96510E-009	7.35449E+002	7.43533E+002	8.08360E+000	9.10900E-007	3.94280E+000	3.30117E-002	6.35900E-001	3.32800E-010	2.06300E-010
271	12	15	1	1.36000E-002	1.00000E-002	5.00000E-003	1.45920E-009	2.18050E-009	7.35124E+002	7.43028E+002	7.90440E+000	9.30700E-007	4.02880E+000	3.34914E-002	6.36200E-001	8.08000E-010	5.15500E-010
275	10	15	1	1.36000E-002	1.01000E-002	5.00000E-003	5.34000E-010	2.34920E-009	7.23145E+002	7.37589E+002	1.44443E+001	1.02940E-006	4.11820E+000	3.40418E-002	6.37100E-001	7.24200E-010	6.71000E-010
279	8	15	1	1.36000E-002	1.00000E-002	5.00000E-003	7.51800E-010	2.76370E-009	7.44101E+002	7.50085E+002	5.98440E+000	8.16300E-007	4.16290E+000	3.35892E-002	6.36900E-001	5.20400E-010	4.12900E-010
283	6	15	1	1.36000E-002	1.01000E-002	5.00000E-003	2.43600E-010	2.99790E-009	7.38699E+002	7.47493E+002	8.79410E+000	9.11000E-007	4.16930E+000	3.31311E-002	6.36700E-001	9.45800E-010	5.41000E-011
287	6	17	1	1.36000E-002	9.60000E-003	5.00000E-003	8.68900E-010	2.77080E-009	7.35824E+002	7.45295E+002	9.47170E+000	9.36700E-007	4.21040E+000	3.31823E-002	6.36600E-001	9.47900E-010	8.62600E-010
291	8	17	1	1.35000E-002	9.40000E-003	5.00000E-003	9.67300E-010	2.64190E-009	7.40570E+002	7.46506E+002	5.93680E+000	8.56500E-007	4.16810E+000	3.35930E-002	6.36900E-001	4.01000E-010	8.06000E-011
295	10	17	1	1.36000E-002	9.60000E-003	5.00000E-003	3.18500E-010	2.36090E-009	7.24134E+002	7.38987E+002	1.48522E+001	1.00890E-006	4.12000E+000	3.39800E-002	6.37300E-001	4.21400E-010	4.36000E-011
299	12	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.32100E-009	2.37260E-009	7.34268E+002	7.42617E+002	8.34960E+000	9.45700E-007	4.03020E+000	3.35885E-002	6.36000E-001	4.08500E-010	2.28600E-010
303	14	17	1	1.35000E-002	9.70000E-003	5.00000E-003	3.46600E-010	1.87840E-009	7.35239E+002	7.42857E+002	7.61890E+000	9.17900E-007	3.92860E+000	3.30121E-002	6.35800E-001	4.83700E-010	6.11500E-010
307	16	17	1	1.35000E-002	9.60000E-003	5.00000E-003	7.03000E-011	2.66070E-009	7.30504E+002	7.41505E+002	1.10006E+001	9.54300E-007	3.97000E+000	3.25889E-002	6.35600E-001	1.44000E-010	1.57400E-010
311	18	17	1	1.35000E-002	9.50000E-003	5.00000E-003	1.32330E-009	2.53420E-009	7.28567E+002	7.35447E+002	6.87990E+000	9.90500E-007	4.05930E+000	3.19833E-002	6.35700E-001	3.93500E-010	2.20600E-010
315	20	17	1	1.36000E-002	9.60000E-003	5.00000E-003	7.98700E-010	1.83160E-009	7.19596E+002	7.31614E+002	1.20180E+001	1.06960E-006	4.04190E+000	3.22068E-002	6.35800E-001	2.14500E-010	1.70300E-010
319	22	17	1	1.35000E-002	9.90000E-003	5.00000E-003	1.73550E-009	2.02360E-009	7.11426E+002	7.25616E+002	1.41902E+001	1.15270E-006	4.03980E+000	3.22585E-002	6.35700E-001	4.02800E-010	1.49400E-010
323	24	17	1	1.36000E-002	9.70000E-003	5.00000E-003	9.20500E-010	1.60670E-009	7.22654E+002	7.31870E+002	9.21550E+000	1.04590E-006	4.02570E+000	3.19991E-002	6.35800E-001	6.90200E-010	1.92500E-010
327	26	17	1	1.35000E-002	9.80000E-003	5.00000E-003	2.62300E-010	2.22970E-009	7.28357E+002	7.34861E+002	6.50450E+000	1.00320E-006	3.91950E+000	3.20274E-002	6.35200E-001	5.64200E-010	1.82900E-010
331	28	17	1	1.35000E-002	9.50000E-003	5.00000E-003	6.79200E-010	1.79640E-009	7.35727E+002	7.44048E+002	8.32090E+000	9.07400E-007	3.90040E+000	3.23909E-002	6.35300E-001	2.91100E-010	6.93000E-010
335	30	17	1	1.36000E-002	9.70000E-003	5.00000E-003	3.86500E-010	2.08450E-009	7.45537E+002	7.52911E+002	7.37390E+000	8.32600E-007	3.89240E+000	3.27691E-002	6.35800E-001	3.00000E-012	1.76000E-011
339	32	17	1	1.35000E-002	9.60000E-003	5.00000E-003	8.33800E-010	2.25780E-009	7.43316E+002	7.47904E+002	4.58800E+000	8.14500E-007	3.87920E+000	3.31290E-002	6.36100E-001	3.74500E-010	1.75700E-010
343	34	17	1	1.36000E-002	9.70000E-003	5.00000E-003	8.92400E-010	2.13840E-009	7.42065E+002	7.53572E+002	1.15070E+001	8.12400E-007	3.97690E+000	3.34472E-002	6.36800E-001	9.67000E-011	7.39400E-010
347	36	17	1	1.35000E-002	9.80000E-003	5.00000E-003	8.57200E-010	2.65830E-009	7.49074E+002	7.50530E+002	1.45620E+000	7.74600E-007	4.05120E+000	3.29654E-002	6.36500E-001	1.18500E-010	3.23900E-010
351	38	17	1	1.35000E-002	9.70000E-003	5.00000E-003	8.40800E-010	2.39370E-009	7.40352E+002	7.41735E+002	1.38320E+000	9.05200E-007	4.09540E+000	3.26558E-002	6.36300E-001	3.60700E-010	1.13800E-010
359	37	19	1	1.36000E-002	9.80000E-003	4.90000E-003	9.48600E-010	2.74970E-009	7.42277E+002	7.44258E+002	1.98120E+000	8.95500E-007	4.10430E+000	3.28536E-002	6.36300E-001	1.21840E-009	5.33800E-010
363	35	19	1	1.36000E-002	9.80000E-003	5.00000E-003	3.60700E-010	1.93460E-009	7.46777E+002	7.49319E+002	2.54200E+000	7.82600E-007	4.01690E+000	3.31584E-002	6.36500E-001	6.01900E-010	2.59700E-010
367	33	19	1	1.35000E-002	9.70000E-003	5.00000E-003	3.63000E-010	1.82220E-009	7.49559E+002	7.55781E+002	6.22190E+000	7.61000E-007	3.97500E+000	3.33855E-002	6.36900E-001	4.43600E-010	3.52500E-010
371	31	19	1	1.36000E-002	9.60000E-003	5.00000E-003	5.62100E-010	1.89010E-009	7.40898E+002	7.50756E+002	9.85860E+000	8.82500E-007	3.91550E+000	3.34624E-002	6.35800E-001	4.01200E-010	2.39400E-010
375	29	19	1	1.36000E-002	9.60000E-003	5.00000E-003	7.44800E-010	1.64890E-009	7.46533E+002	7.52828E+002	6.29480E+000	8.14500E-007	3.86490E+000	3.28683E-002	6.36000E-001	4.77800E-010	4.12200E-010
379	27	19	1	1.35000E-002	9.60000E-003	5.00000E-003	6.09000E-011	2.58100E-009	7.44444E+002	7.50502E+002	6.05800E+000	8.51600E-007	3.89700E+000	3.25925E-002	6.35900E-001	2.58800E-010	7.10400E-010
383	25	19	1	1.35000E-002	9.70000E-003	5.00000E-003	1.03100E-010	2.67470E-009	7.33436E+002	7.42038E+002	8.60220E+000	9.31900E-007	3.91450E+000	3.23428E-002	6.35800E-001	5.00700E-010	7.94200E-010
387	23	19	1	1.36000E-002	9.50000E-003	5.00000E-003	4.56700E-010	2.43350E-009	7.30098E+002	7.39758E+002	9.65990E+000	1.00470E-006	3.93400E+000	3.22344E-002	6.35000E-001	6.87400E-010	2.71700E-010
391	21	19	1	1.35000E-002	9.70000E-003	5.00000E-003	1.45200E-010	1.83620E-009	7.31294E+002	7.40583E+002	9.28800E+000	9.75500E-007	3.97790E+000	3.22880E-002	6.35700E-001	5.06800E-010	6.00000E-011
395	19	19	1	1.36000E-002	9.70000E-003	5.00000E-003	6.16000E-010	2.55060E-009	7.29283E+002	7.39532E+002	1.02487E+001	9.59300E-007	3.96970E+000	3.25672E-002	6.36000E-001	3.19200E-010	3.65100E-010
399	17	19	1	1.35000E-002	9.40000E-003	5.00000E-003	5.76200E-010	2.31640E-009	7.33958E+002	7.44015E+002	1.00567E+001	9.35600E-007	3.90020E+000	3.29458E-002	6.35700E-001	3.25100E-010	1.90200E-010
403	15	19	1	1.35000E-002	9.60000E-003	5.00000E-003	1.63900E-010	2.06340E-009	7.35410E+002	7.44595E+002	9.18470E+000	9.38700E-007	3.94740E+000	3.31852E-002	6.36100E-001	1.22700E-010	1.88300E-010
407	13	19	1	1.36000E-002	9.50000E-003	4.90000E-003	1.24100E-010	2.34450E-009	7.24981E+002	7.38084E+002	1.31022E+001	1.06600E-006	4.00380E+000	3.37791E-002	6.35800E-001	4.65900E-010	8.57900E-010
411	11	19	1	1.36000E-002	9.70000E-003	5.00000E-003	4.68400E-010	2.21570E-009	7.30744E+002	7.40607E+002	9.86330E+000	9.77800E-007	4.08330E+000	3.38993E-002	6.36600E-001	8.43000E-011	8.43000E-011
415	9	19	1	1.36000E-002	9.50000E-003	5.00000E-003	5.22300E-010	2.98390E-009	7.39447E+002	7.47074E+002	7.62740E+000	8.38300E-007	4.19350E+000	3.36650E-002	6.37300E-001	9.29400E-010	3.33100E-010
419	7	19	1	1.36000E-002	9.50000E-003	5.00000E-003	5.71500E-010	2.93000E-009	7.28387E+002	7.35471E+002	7.08370E+000	9.84600E-007	4.20660E+000	3.33841E-002	6.36600E-001	1.92800E-010	3.61200E-010
422	8	21	1	1.35000E-002	8.40000E-003	4.20000E-003	9.04100E-010	4.77560E-009	7.26189E+002	7.31729E+002	5.54060E+000	9.77300E-007	4.20410E+000	3.33877E-002	6.37000E-001	8.76000E-010	3.56200E-010
426	10	21	1	1.36000E-002	9.40000E-003	5.00000E-003	2.27200E-010	2.92070E-009	7.36484E+002	7.46367E+002	9.88260E+000	8.95700E-007	4.17440E+000	3.35136E-002	6.36500E-001	5.35900E-010	3.48700E-010
430	12	21	1	1.35000E-002	9.50000E-003	5.00000E-003	5.59800E-010	2.71920E-009	7.30536E+002	7.41929E+002	1.13929E+001	9.64500E-007	4.12510E+000	3.40229E-002	6.36300E-001	5.13000E-011	1.69800E-010
434	14	21	1	1.35000E-002	9.50000E-003	5.00000E-003	4.16900E-010	3.08930E-009	7.22930E+002	7.35995E+002	1.30657E+001	1.02790E-006	4.05320E+000	3.39530E-002	6.36500E-001	4.42000E-010	1.52000E-011
438	16	21	1	1.35000E-002	9.50000E-003	5.00000E-003	1.89700E-010	2.02830E-009	7.25684E+002	7.38978E+002	1.32943E+001	1.06210E-006	3.96020E+000	3.38221E-002	6.35700E-001	3.13800E-010	6.39000E-011
442	18	21	1	1.36000E-002	9.60000E-003	5.00000E-003	9.37000E-011	2.16180E-009	7.35432E+002	7.44833E+002	9.40050E+000	9.19400E-007	3.94950E+000	3.32742E-002	6.36300E-001	8.64000E-011	4.72400E-010
446	20	21	1	1.36000E-002	9.60000E-003	5.00000E-003	3.34900E-010	2.18520E-009	7.36309E+002	7.44826E+002	8.51670E+000	9.16800E-007	3.92040E+000	3.30812E-002	6.36100E-001	7.66300E-010	4.90000E-011
450	22	21	1	1.36000E-002	9.80000E-003	5.00000E-003	5.48100E-010	1.96270E-009	7.36017E+002	7.47039E+002	1.10221E+001	9.33700E-007	3.90080E+000	3.30318E-002	6.35400E-001	1.71900E-010	6.37000E-011
454	24	21	1	1.36000E-002	9.40000E-003	5.00000E-003	4.28600E-010	2.26950E-009	7.42484E+002	7.49424E+002	6.94000E+000	8.61600E-007	3.91710E+000	3.28189E-002	6.36100E-001	5.90000E-010	1.83900E-010
458	26	21	1	1.36000E-002	9.50000E-003	5.00000E-003	1.47550E-009	2.21330E-009	7.39553E+002	7.48447E+002	8.89420E+000	8.80400E-007	3.92350E+000	3.31567E-002	6.36200E-001	2.21600E-010	4.90000E-011
462	28	21	1	1.35000E-002	9.60000E-003	5.00000E-003	3.49000E-010	1.77300E-009	7.35449E+002	7.47724E+002	1.22749E+001	9.35500E-007	3.92130E+000	3.35207E-002	6.35600E-001	5.55800E-010	2.34400E-010
466	30	21	1	1.34000E-002	9.60000E-003	5.00000E-003	7.00300E-010	2.41240E-009	7.43232E+002	7.50380E+002	7.14870E+000	8.64800E-007	3.98360E+000	3.35190E-002	6.35800E-001	3.47100E-010	9.97000E-010
470	32	21	1	1.36000E-002	9.80000E-003	5.10000E-003	7.68200E-010	2.36560E-009	7.43622E+002	7.51633E+002	8.01110E+000	8.60200E-007	4.01770E+000	3.35911E-002	6.35700E-001	1.31000E-011	3.05600E-010
474	34	21	1	1.35000E-002	9.70000E-003	5.00000E-003	7.30700E-010	2.39600E-009	7.44878E+002	7.47048E+002	2.16930E+000	8.37700E-007	4.06900E+000	3.29306E-002	6.36200E-001	5.96500E-010	2.16600E-010
478	36	21	1	1.35000E-002	9.60000E-003	5.00000E-003	1.04230E-009	2.80350E-009	7.38863E+002	7.40414E+002	1.55090E+000	9.07600E-007	4.12960E+000	3.27177E-002	6.36800E-001	4.31400E-010	8.74000E-011
484	34	23	1	1.35000E-002	9.50000E-003	5.00000E-003	1.54600E-010	2.65360E-009	7.24214E+002	7.30347E+002	6.13290E+000	9.95300E-007	4.13470E+000	3.30981E-002	6.36900E-001	6.25600E-010	1.58100E-010
488	32	23	1	1.36000E-002	9.80000E-003	5.00000E-003	1.23200E-009	2.31170E-009	7.39781E+002	7.41115E+002	1.33390E+000	8.91000E-007	4.13060E+000	3.27562E-002	6.36500E-001	7.08500E-010	6.97300E-010
492	30	23	1	1.35000E-002	9.60000E-003	5.00000E-003	3.81800E-010	2.26490E-009	7.46614E+002	7.50665E+002	4.05040E+000	8.07600E-007	4.06470E+000	3.31877E-002	6.36700E-001	6.72000E-010	1.39600E-010
496	28	23	1	1.36000E-002	9.70000E-003	5.00000E-003	1.01410E-009	2.12670E-009	7.34183E+002	7.46583E+002	1.23994E+001	9.47000E-007	4.01410E+000	3.38788E-002	6.35800E-001	4.89700E-010	6.56000E-010
500	26	23	1	1.36000E-002	9.40000E-003	5.00000E-003	8.43200E-010	1.99780E-009	7.31741E+002	7.42844E+002	1.11032E+001	9.08500E-007	4.02200E+000	3.37940E-002	6.37300E-001	6.94200E-010	2.83400E-010
504	24	23	1	1.35000E-002	9.30000E-003	5.00000E-003	1.26500E-010	1.84330E-009	7.35383E+002	7.44986E+002	9.60330E+000	9.20500E-007	3.99340E+000	3.36070E-002	6.36500E-001	7.22300E-010	3.17600E-010
508	22	23	1	1.36000E-002	9.40000E-003	5.00000E-003	4.09900E-010	1.98610E-009	7.26385E+002	7.37109E+002	1.07240E+001	1.04410E-006	4.00630E+000	3.36492E-002	6.36000E-001	4.54800E-010	2.73800E-010
512	20	23	1	1.35000E-002	9.90000E-003	5.00000E-003	8.68900E-010	2.00020E-009	7.31179E+002	7.43140E+002	1.19607E+001	9.42600E-007	4.04770E+000	3.36305E-002	6.36600E-001	4.56700E-010	5.28600E-010
516	18	23	1	1.36000E-002	9.50000E-003	5.00000E-003	6.20700E-010	2.41010E-009	7.32772E+002	7.42849E+002	1.00768E+001	9.50100E-007	4.07880E+000	3.38254E-002	6.36800E-001	4.06800E-010	7.00000E-011
520	16	23	1	1.36000E-002	9.60000E-003	5.00000E-003	5.41000E-010	2.84340E-009	7.29481E+002	7.42734E+002	1.32529E+001	9.98200E-007	4.08360E+000	3.39275E-002	6.36000E-001	2.88800E-010	4.02600E-010
524	14	23	1	1.36000E-002	9.50000E-003	5.00000E-003	9.15800E-010	2.24140E-009	7.41018E+002	7.48212E+002	7.19400E+000	8.48100E-007	4.13980E+000	3.34564E-002	6.36900E-001	5.75700E-010	4.91100E-010
528	12	23	1	1.36000E-002	9.60000E-003	5.00000E-003	1.17810E-009	2.76370E-009	7.44262E+002	7.46472E+002	2.21010E+000	8.52900E-007	4.15690E+000	3.31070E-002	6.36600E-001	4.51800E-010	3.13100E-010
531	10	23	4	1.35000E-002	8.60000E-003	4.20000E-003	2.58000E-011	2.25209E-007
536	15	25	1	1.35000E-002	8.60000E-003	4.20000E-003	7.65900E-010	3.33520E-009	7.37386E+002	7.44677E+002	7.29080E+000	9.11700E-007	4.13670E+000	3.29492E-002	6.36900E-001	6.15000E-010	2.93000E-011
540	17	25	1	1.35000E-002	9.40000E-003	5.00000E-003	5.83200E-010	2.92770E-009	7.40177E+002	7.44386E+002	4.20850E+000	9.11700E-007	4.13410E+000	3.30260E-002	6.36400E-001	1.19450E-009	2.90000E-011
544	19	25	1	1.35000E-002	9.40000E-003	5.00000E-003	8.67000E-011	2.32110E-009	7.41175E+002	7.46880E+002	5.70520E+000	8.84000E-007	4.10090E+000	3.30398E-002	6.36200E-001	7.13200E-010	4.97700E-010
548	21	25	1	1.35000E-002	9.40000E-003	5.00000E-003	4.94200E-010	2.21100E-009	7.42006E+002	7.44844E+002	2.83790E+000	8.76700E-007	4.08720E+000	3.29183E-002	6.36100E-001	5.50200E-010	4.73300E-010
552	23	25	1	1.35000E-002	9.60000E-003	5.00000E-003	3.02100E-010	2.11500E-009	7.42474E+002	7.46770E+002	4.29560E+000	8.83000E-007	4.08210E+000	3.30504E-002	6.36400E-001	4.12200E-010	1.80300E-010
556	25	25	1	1.36000E-002	9.40000E-003	5.00000E-003	4.09900E-010	2.31870E-009	7.40389E+002	7.45733E+002	5.34400E+000	8.84100E-007	4.07190E+000	3.29784E-002	6.36400E-001	4.41300E-010	6.18300E-010
560	27	25	1	1.35000E-002	9.50000E-003	5.00000E-003	1.07700E-010	2.27420E-009	7.38588E+002	7.42369E+002	3.78140E+000	9.33600E-007	4.07630E+000	3.28920E-002	6.36100E-001	4.67300E-010	5.97500E-010
564	29	25	1	1.36000E-002	9.60000E-003	5.00000E-003	7.05000E-010	2.43110E-009	7.30480E+002	7.38481E+002	8.00090E+000	9.74900E-007	4.07980E+000	3.28612E-002	6.36500E-001	1.08000E-011	1.02400E-010

