Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-201510@CP
Wafer number	21
Date	2025/02/13
Time	20:19:59

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
108	28	11	1	1.36000E-002	9.80000E-003	5.00000E-003	1.34670E-009	2.19220E-009	7.30116E+002	7.41685E+002	1.15683E+001	9.90600E-007	3.96190E+000	3.32907E-002	6.36300E-001	2.08200E-010	4.42900E-010
112	26	11	1	1.35000E-002	9.50000E-003	5.00000E-003	1.13360E-009	2.03300E-009	7.36026E+002	7.43789E+002	7.76340E+000	9.73200E-007	3.94590E+000	3.30134E-002	6.35400E-001	6.29600E-010	3.81100E-010
116	24	11	1	1.36000E-002	9.60000E-003	5.00000E-003	9.01700E-010	2.00720E-009	7.37493E+002	7.45055E+002	7.56210E+000	9.72800E-007	3.95400E+000	3.29932E-002	6.35200E-001	1.82000E-010	1.00200E-010
120	22	11	1	1.36000E-002	9.80000E-003	5.00000E-003	1.48020E-009	2.11030E-009	7.27736E+002	7.39842E+002	1.21055E+001	1.07420E-006	3.94970E+000	3.30275E-002	6.34900E-001	8.85100E-010	6.04000E-011
124	20	11	1	1.35000E-002	9.90000E-003	5.00000E-003	4.84800E-010	1.55750E-009	7.32683E+002	7.41618E+002	8.93550E+000	1.00580E-006	3.97650E+000	3.31512E-002	6.35600E-001	5.50900E-010	1.57000E-011
128	18	11	1	1.35000E-002	9.90000E-003	5.00000E-003	2.31900E-010	1.88070E-009	7.35079E+002	7.43348E+002	8.26900E+000	9.85800E-007	3.97410E+000	3.33439E-002	6.35800E-001	2.10300E-010	1.68200E-010
132	16	11	1	1.35000E-002	9.90000E-003	5.00000E-003	4.47300E-010	2.26250E-009	7.26134E+002	7.37896E+002	1.17613E+001	1.10510E-006	3.97550E+000	3.36532E-002	6.35500E-001	4.75000E-011	4.35600E-010
136	14	11	1	1.35000E-002	1.01000E-002	5.00000E-003	7.35400E-010	2.41010E-009	7.33093E+002	7.41337E+002	8.24450E+000	1.02270E-006	4.04270E+000	3.38188E-002	6.35700E-001	7.56700E-010	3.73600E-010
140	12	11	1	1.35000E-002	1.02000E-002	5.00000E-003	1.15470E-009	2.36320E-009	7.35948E+002	7.44506E+002	8.55790E+000	9.30400E-007	4.10760E+000	3.37228E-002	6.36300E-001	1.96700E-010	6.01700E-010
144	10	11	1	1.35000E-002	1.01000E-002	5.00000E-003	1.41000E-011	2.35850E-009	7.43254E+002	7.51044E+002	7.79030E+000	8.58200E-007	4.15560E+000	3.34321E-002	6.36500E-001	3.56000E-010	1.05200E-010
147	8	11	1	1.40000E-002	9.80000E-003	4.70000E-003	8.19700E-010	2.21100E-009	7.38869E+002	7.41958E+002	3.08800E+000	9.34100E-007	4.21200E+000	3.31149E-002	6.36300E-001	6.38000E-010	3.65800E-010
151	7	13	1	1.35000E-002	1.00000E-002	5.00000E-003	6.90900E-010	2.11960E-009	7.39704E+002	7.44759E+002	5.05460E+000	9.22500E-007	4.21460E+000	3.33312E-002	6.36200E-001	3.54400E-010	3.54000E-011
155	9	13	1	1.36000E-002	1.01000E-002	5.00000E-003	6.32400E-010	2.24850E-009	7.42490E+002	7.50361E+002	7.87090E+000	8.84800E-007	4.16820E+000	3.38019E-002	6.36500E-001	1.15090E-009	6.14000E-011
159	11	13	1	1.35000E-002	9.80000E-003	5.00000E-003	3.88800E-010	2.16180E-009	7.34409E+002	7.42115E+002	7.70570E+000	9.44500E-007	4.11390E+000	3.36715E-002	6.36800E-001	8.76700E-010	2.38900E-010
163	13	13	1	1.35000E-002	9.70000E-003	5.00000E-003	7.56500E-010	2.10790E-009	7.31116E+002	7.43031E+002	1.19156E+001	1.02630E-006	4.00390E+000	3.34674E-002	6.35700E-001	9.89100E-010	1.39600E-010
167	15	13	1	1.35000E-002	9.60000E-003	5.00000E-003	4.91800E-010	2.18520E-009	7.39034E+002	7.47230E+002	8.19600E+000	9.33300E-007	3.96240E+000	3.30683E-002	6.35700E-001	6.14600E-010	7.32400E-010
171	17	13	1	1.35000E-002	9.60000E-003	5.00000E-003	3.49000E-010	1.87840E-009	7.32298E+002	7.44250E+002	1.19522E+001	9.88800E-007	4.01050E+000	3.28572E-002	6.35600E-001	1.11500E-010	4.38900E-010
175	19	13	1	1.35000E-002	9.80000E-003	5.00000E-003	3.27900E-010	2.14310E-009	7.27358E+002	7.38913E+002	1.15544E+001	1.00430E-006	4.03320E+000	3.24015E-002	6.35900E-001	2.90000E-010	3.90400E-010
179	21	13	1	1.35000E-002	1.00000E-002	5.00000E-003	4.80100E-010	2.13370E-009	7.29855E+002	7.38420E+002	8.56530E+000	1.01910E-006	4.04190E+000	3.20900E-002	6.35300E-001	1.04500E-010	3.88300E-010
183	23	13	1	1.36000E-002	1.01000E-002	4.90000E-003	7.91600E-010	1.40760E-009	7.28521E+002	7.37157E+002	8.63610E+000	1.00180E-006	4.03000E+000	3.20437E-002	6.35600E-001	3.21300E-010	3.78000E-010
187	25	13	1	1.35000E-002	1.02000E-002	5.00000E-003	5.87900E-010	2.65600E-009	7.29990E+002	7.40659E+002	1.06696E+001	1.01700E-006	3.96600E+000	3.22121E-002	6.35100E-001	3.22700E-010	2.19900E-010
191	27	13	1	1.35000E-002	9.80000E-003	5.00000E-003	7.87000E-010	2.27420E-009	7.36017E+002	7.45341E+002	9.32410E+000	9.74600E-007	3.93130E+000	3.25591E-002	6.35100E-001	4.00700E-010	7.00000E-013
195	29	13	1	1.35000E-002	9.60000E-003	5.00000E-003	1.09850E-009	1.91120E-009	7.38011E+002	7.46055E+002	8.04360E+000	9.53000E-007	3.93990E+000	3.29125E-002	6.35300E-001	2.27900E-010	5.12900E-010
199	31	13	1	1.35000E-002	9.70000E-003	5.00000E-003	8.94700E-010	2.42180E-009	7.37639E+002	7.48038E+002	1.03985E+001	9.61600E-007	3.92930E+000	3.32199E-002	6.35100E-001	4.73600E-010	1.42200E-010
203	33	13	1	1.36000E-002	9.70000E-003	5.00000E-003	7.28400E-010	1.98850E-009	7.45710E+002	7.52232E+002	6.52170E+000	8.39700E-007	3.97490E+000	3.32968E-002	6.36200E-001	8.53000E-010	3.59100E-010
207	35	13	1	1.35000E-002	9.60000E-003	5.00000E-003	7.42500E-010	1.93930E-009	7.46304E+002	7.53264E+002	6.96020E+000	8.41300E-007	4.03900E+000	3.34126E-002	6.35900E-001	6.55800E-010	5.30300E-010
211	37	13	1	1.36000E-002	9.80000E-003	5.00000E-003	3.79400E-010	1.98380E-009	7.43545E+002	7.45460E+002	1.91440E+000	9.07700E-007	4.10440E+000	3.28335E-002	6.35800E-001	1.05200E-010	1.73100E-010
219	38	15	1	1.36000E-002	9.50000E-003	4.90000E-003	8.43000E-011	2.05410E-009	7.39701E+002	7.41089E+002	1.38820E+000	9.22100E-007	4.08740E+000	3.27504E-002	6.36000E-001	1.52900E-010	3.73100E-010
223	36	15	1	1.35000E-002	9.90000E-003	5.00000E-003	4.12200E-010	2.15010E-009	7.49685E+002	7.51109E+002	1.42420E+000	7.87000E-007	4.00010E+000	3.30306E-002	6.36200E-001	9.12700E-010	5.59500E-010
227	34	15	1	1.35000E-002	9.90000E-003	5.00000E-003	1.19400E-010	2.20630E-009	7.40781E+002	7.51536E+002	1.07550E+001	8.66300E-007	3.94350E+000	3.34965E-002	6.36200E-001	1.15500E-010	7.15300E-010
231	32	15	1	1.35000E-002	9.70000E-003	5.00000E-003	4.66100E-010	2.49440E-009	7.42757E+002	7.48853E+002	6.09570E+000	8.65400E-007	3.89230E+000	3.31343E-002	6.35400E-001	3.99100E-010	2.56900E-010
235	30	15	1	1.35000E-002	9.80000E-003	5.00000E-003	5.59800E-010	1.84090E-009	7.46022E+002	7.52362E+002	6.33950E+000	8.83900E-007	3.86600E+000	3.26978E-002	6.34700E-001	3.29500E-010	3.58100E-010
239	28	15	1	1.36000E-002	9.70000E-003	5.00000E-003	8.76000E-010	1.94160E-009	7.35710E+002	7.44016E+002	8.30600E+000	9.51600E-007	3.88180E+000	3.23612E-002	6.35100E-001	7.93500E-010	2.56200E-010
243	26	15	1	1.35000E-002	9.80000E-003	5.00000E-003	6.58100E-010	2.42180E-009	7.29141E+002	7.36570E+002	7.42880E+000	1.05400E-006	3.91370E+000	3.22140E-002	6.34700E-001	7.50200E-010	1.25300E-010
247	24	15	1	1.36000E-002	1.01000E-002	5.10000E-003	2.62300E-010	1.76360E-009	7.23370E+002	7.32110E+002	8.74010E+000	1.00540E-006	4.01370E+000	3.21060E-002	6.36700E-001	6.49200E-010	6.63300E-010
251	22	15	1	1.36000E-002	9.90000E-003	5.10000E-003	6.20700E-010	2.06810E-009	7.13601E+002	7.27282E+002	1.36814E+001	1.35130E-006	4.00820E+000	3.23901E-002	6.33700E-001	1.58600E-010	5.07300E-010
255	20	15	1	1.35000E-002	1.00000E-002	5.10000E-003	4.12200E-010	2.39840E-009	7.17698E+002	7.29035E+002	1.13362E+001	1.07240E-006	4.03330E+000	3.23282E-002	6.36300E-001	1.13600E-010	1.78000E-010
259	18	15	1	1.35000E-002	1.02000E-002	5.00000E-003	1.01650E-009	1.99080E-009	7.28594E+002	7.36411E+002	7.81670E+000	1.04040E-006	4.02670E+000	3.21883E-002	6.35000E-001	6.91000E-011	1.38400E-010
263	16	15	1	1.35000E-002	1.02000E-002	5.00000E-003	2.64700E-010	2.79420E-009	7.30297E+002	7.40403E+002	1.01064E+001	9.89400E-007	3.95830E+000	3.25360E-002	6.35200E-001	1.20600E-010	6.24200E-010
267	14	15	1	1.35000E-002	1.03000E-002	5.00000E-003	7.49500E-010	1.95570E-009	7.34640E+002	7.42193E+002	7.55370E+000	9.62100E-007	3.94610E+000	3.31069E-002	6.35400E-001	6.05200E-010	6.52800E-010
271	12	15	1	1.36000E-002	1.02000E-002	5.00000E-003	1.22490E-009	2.18050E-009	7.33732E+002	7.41550E+002	7.81800E+000	9.65900E-007	3.99050E+000	3.34398E-002	6.36100E-001	5.49900E-010	4.02600E-010
275	10	15	1	1.35000E-002	1.02000E-002	5.00000E-003	1.40060E-009	2.06110E-009	7.24033E+002	7.37619E+002	1.35862E+001	1.06710E-006	4.07280E+000	3.39980E-002	6.36700E-001	8.97300E-010	1.49200E-010
279	8	15	1	1.35000E-002	9.90000E-003	5.00000E-003	6.32400E-010	2.58340E-009	7.43609E+002	7.49035E+002	5.42550E+000	8.58900E-007	4.13920E+000	3.37250E-002	6.36600E-001	6.69400E-010	4.18300E-010
283	6	15	1	1.35000E-002	9.90000E-003	5.00000E-003	3.72400E-010	2.67940E-009	7.39591E+002	7.47229E+002	7.63770E+000	9.35900E-007	4.18920E+000	3.33077E-002	6.36300E-001	4.02600E-010	7.45000E-011
287	6	17	3	1.35000E-002	9.50000E-003	5.00000E-003	1.39520E-005
291	8	17	1	1.35000E-002	9.70000E-003	5.00000E-003	7.16700E-010	2.56230E-009	7.42545E+002	7.48111E+002	5.56500E+000	8.75500E-007	4.15170E+000	3.36201E-002	6.36600E-001	5.57700E-010	3.56200E-010
295	10	17	1	1.35000E-002	9.50000E-003	5.00000E-003	7.49000E-011	2.23210E-009	7.24345E+002	7.37114E+002	1.27696E+001	1.06720E-006	4.10050E+000	3.40758E-002	6.36900E-001	2.84300E-010	4.80100E-010
299	12	17	1	1.35000E-002	9.70000E-003	5.00000E-003	1.22490E-009	1.76600E-009	7.36504E+002	7.44513E+002	8.00910E+000	9.61100E-007	4.00900E+000	3.34653E-002	6.35500E-001	3.85500E-010	8.83900E-010
303	14	17	1	1.35000E-002	9.80000E-003	5.00000E-003	1.07270E-009	2.20630E-009	7.37431E+002	7.44914E+002	7.48350E+000	9.40800E-007	3.92430E+000	3.30042E-002	6.35400E-001	3.49400E-010	2.80000E-012
307	16	17	1	1.35000E-002	9.80000E-003	5.00000E-003	4.21600E-010	2.21800E-009	7.33686E+002	7.43754E+002	1.00687E+001	9.62900E-007	3.95110E+000	3.26218E-002	6.35300E-001	1.16050E-009	3.23200E-010
311	18	17	1	1.35000E-002	9.60000E-003	5.00000E-003	4.52000E-010	2.09620E-009	7.30799E+002	7.37365E+002	6.56620E+000	1.02470E-006	4.03320E+000	3.21153E-002	6.35100E-001	6.62800E-010	1.52200E-010
315	20	17	1	1.36000E-002	9.80000E-003	5.00000E-003	5.08200E-010	2.31870E-009	7.22008E+002	7.33436E+002	1.14284E+001	1.08060E-006	4.01950E+000	3.21756E-002	6.35700E-001	5.06800E-010	3.56000E-010
319	22	17	1	1.35000E-002	9.80000E-003	5.00000E-003	3.84100E-010	2.04940E-009	7.15119E+002	7.28274E+002	1.31546E+001	1.14150E-006	4.02470E+000	3.22622E-002	6.35800E-001	4.28400E-010	3.64900E-010
323	24	17	1	1.36000E-002	1.00000E-002	5.00000E-003	5.55100E-010	2.01890E-009	7.26197E+002	7.32772E+002	6.57560E+000	1.04200E-006	3.99100E+000	3.19574E-002	6.35800E-001	2.09200E-010	3.58000E-011
327	26	17	1	1.35000E-002	9.70000E-003	5.00000E-003	4.63700E-010	1.92060E-009	7.31512E+002	7.37045E+002	5.53310E+000	1.01770E-006	3.90830E+000	3.19277E-002	6.35100E-001	1.05820E-009	5.57400E-010
331	28	17	1	1.35000E-002	9.70000E-003	5.00000E-003	2.30000E-012	2.10090E-009	7.37462E+002	7.44522E+002	7.06010E+000	9.39600E-007	3.89520E+000	3.23206E-002	6.34900E-001	3.58000E-011	3.27400E-010
335	30	17	1	1.34000E-002	9.90000E-003	5.00000E-003	1.61600E-010	1.63720E-009	7.46105E+002	7.52284E+002	6.17990E+000	8.67700E-007	3.89090E+000	3.27264E-002	6.35200E-001	3.90400E-010	2.94200E-010
339	32	17	1	1.35000E-002	9.70000E-003	5.00000E-003	1.05400E-010	2.25080E-009	7.41803E+002	7.48356E+002	6.55360E+000	8.48100E-007	3.89470E+000	3.31608E-002	6.35600E-001	2.78700E-010	8.22300E-010
343	34	17	1	1.35000E-002	9.80000E-003	5.00000E-003	6.32400E-010	1.87370E-009	7.42532E+002	7.53485E+002	1.09527E+001	8.21400E-007	3.98920E+000	3.34146E-002	6.36700E-001	7.24000E-011	5.93700E-010
347	36	17	1	1.35000E-002	9.90000E-003	5.00000E-003	6.79200E-010	2.44990E-009	7.48052E+002	7.49518E+002	1.46660E+000	7.80700E-007	4.03020E+000	3.29359E-002	6.36400E-001	6.16900E-010	4.54800E-010
351	38	17	1	1.35000E-002	9.70000E-003	5.00000E-003	9.13400E-010	2.77780E-009	7.38668E+002	7.39974E+002	1.30650E+000	9.31200E-007	4.07710E+000	3.25961E-002	6.36000E-001	5.61600E-010	2.02800E-010
359	37	19	1	1.36000E-002	9.60000E-003	5.00000E-003	3.25600E-010	2.16180E-009	7.43085E+002	7.44575E+002	1.49010E+000	9.14600E-007	4.09560E+000	3.28177E-002	6.36100E-001	8.15100E-010	3.94900E-010
363	35	19	1	1.35000E-002	9.60000E-003	5.00000E-003	5.05900E-010	2.38200E-009	7.46886E+002	7.49255E+002	2.36910E+000	8.14800E-007	4.00220E+000	3.31935E-002	6.36100E-001	5.41500E-010	3.60700E-010
367	33	19	1	1.36000E-002	9.80000E-003	5.00000E-003	8.29100E-010	1.96270E-009	7.49899E+002	7.55648E+002	5.74860E+000	7.94300E-007	3.98490E+000	3.33313E-002	6.36500E-001	3.13400E-010	9.40000E-012
371	31	19	1	1.36000E-002	9.80000E-003	5.00000E-003	2.13100E-010	1.81750E-009	7.42197E+002	7.51633E+002	9.43570E+000	9.21200E-007	3.91800E+000	3.34322E-002	6.35100E-001	1.50000E-011	6.60000E-011
375	29	19	1	1.35000E-002	9.70000E-003	5.00000E-003	6.46400E-010	2.14540E-009	7.45656E+002	7.51591E+002	5.93570E+000	8.61600E-007	3.86780E+000	3.28961E-002	6.35600E-001	5.78700E-010	3.07300E-010
379	27	19	1	1.35000E-002	9.70000E-003	5.00000E-003	6.90900E-010	2.54360E-009	7.44295E+002	7.50051E+002	5.75610E+000	8.91200E-007	3.89740E+000	3.25913E-002	6.35300E-001	3.27900E-010	1.02100E-010
383	25	19	1	1.36000E-002	9.50000E-003	5.00000E-003	7.30700E-010	2.10320E-009	7.33868E+002	7.42613E+002	8.74560E+000	9.88000E-007	3.90840E+000	3.23450E-002	6.35000E-001	8.79200E-010	4.15700E-010
387	23	19	1	1.35000E-002	9.90000E-003	5.00000E-003	5.39000E-011	1.92760E-009	7.32538E+002	7.40988E+002	8.45050E+000	1.02580E-006	3.90620E+000	3.22769E-002	6.34800E-001	5.23700E-010	2.93200E-010
391	21	19	1	1.35000E-002	9.80000E-003	5.00000E-003	3.20900E-010	1.99320E-009	7.33233E+002	7.41695E+002	8.46190E+000	9.97300E-007	3.95100E+000	3.23100E-002	6.35500E-001	2.13100E-010	6.85300E-010
395	19	19	1	1.35000E-002	9.40000E-003	5.00000E-003	5.52700E-010	2.59040E-009	7.29737E+002	7.39921E+002	1.01843E+001	1.00510E-006	3.94160E+000	3.25766E-002	6.35400E-001	1.86000E-010	2.74000E-010
399	17	19	1	1.36000E-002	9.70000E-003	5.00000E-003	6.53500E-010	2.72390E-009	7.36481E+002	7.45751E+002	9.26960E+000	9.49500E-007	3.90780E+000	3.28168E-002	6.35400E-001	6.51300E-010	3.70100E-010
403	15	19	1	1.35000E-002	9.60000E-003	5.00000E-003	9.97800E-010	2.04470E-009	7.37943E+002	7.45888E+002	7.94440E+000	9.50100E-007	3.96950E+000	3.31216E-002	6.35600E-001	5.16200E-010	3.88600E-010
407	13	19	1	1.35000E-002	9.50000E-003	5.00000E-003	7.84600E-010	2.94640E-009	7.27295E+002	7.39768E+002	1.24729E+001	1.08460E-006	4.00680E+000	3.37388E-002	6.35600E-001	1.14440E-009	2.53200E-010
411	11	19	1	1.35000E-002	9.50000E-003	5.00000E-003	5.01200E-010	2.15240E-009	7.30151E+002	7.38545E+002	8.39420E+000	1.03400E-006	4.06770E+000	3.39998E-002	6.36300E-001	3.98200E-010	4.94400E-010
415	9	19	1	1.36000E-002	9.50000E-003	5.00000E-003	7.61200E-010	2.68880E-009	7.39070E+002	7.46905E+002	7.83540E+000	8.84100E-007	4.17690E+000	3.37224E-002	6.36700E-001	7.01900E-010	7.88800E-010
419	7	19	1	1.36000E-002	9.40000E-003	5.00000E-003	6.39400E-010	2.22040E-009	7.32543E+002	7.37829E+002	5.28600E+000	9.81500E-007	4.20520E+000	3.33754E-002	6.36400E-001	5.16700E-010	9.37100E-010
422	8	21	1	1.34000E-002	8.50000E-003	4.20000E-003	3.77100E-010	3.67720E-009	7.26920E+002	7.31250E+002	4.32990E+000	1.01960E-006	4.18120E+000	3.33553E-002	6.36600E-001	6.12700E-010	4.11700E-010
426	10	21	1	1.35000E-002	9.30000E-003	5.00000E-003	6.58100E-010	2.20630E-009	7.37089E+002	7.45747E+002	8.65870E+000	9.28400E-007	4.14940E+000	3.35119E-002	6.36100E-001	6.92300E-010	3.67000E-010
430	12	21	1	1.35000E-002	9.40000E-003	5.00000E-003	2.17800E-010	2.37960E-009	7.26552E+002	7.37366E+002	1.08146E+001	1.04390E-006	4.12440E+000	3.40494E-002	6.36000E-001	4.25600E-010	5.02200E-010
434	14	21	1	1.36000E-002	9.40000E-003	5.00000E-003	8.76000E-010	2.39370E-009	7.20301E+002	7.31748E+002	1.14466E+001	1.12450E-006	4.05740E+000	3.40147E-002	6.36100E-001	4.12500E-010	2.17400E-010
438	16	21	1	1.36000E-002	9.40000E-003	5.00000E-003	5.97200E-010	2.31170E-009	7.26174E+002	7.38958E+002	1.27844E+001	1.10240E-006	3.96460E+000	3.38055E-002	6.35300E-001	5.57000E-011	4.61000E-011
442	18	21	1	1.35000E-002	9.40000E-003	5.00000E-003	9.29800E-010	2.31170E-009	7.37833E+002	7.46521E+002	8.68770E+000	9.39100E-007	3.96000E+000	3.33002E-002	6.35900E-001	4.34900E-010	8.34000E-011
446	20	21	1	1.36000E-002	9.40000E-003	5.00000E-003	6.25400E-010	2.13130E-009	7.38385E+002	7.46377E+002	7.99160E+000	9.45200E-007	3.92400E+000	3.31163E-002	6.35500E-001	4.07500E-010	2.19000E-010
450	22	21	1	1.36000E-002	9.40000E-003	5.00000E-003	5.45700E-010	1.90420E-009	7.37416E+002	7.47713E+002	1.02975E+001	9.57100E-007	3.90130E+000	3.30205E-002	6.35000E-001	6.98700E-010	1.28600E-010
454	24	21	1	1.36000E-002	9.50000E-003	5.00000E-003	5.99600E-010	1.88070E-009	7.43437E+002	7.49554E+002	6.11680E+000	8.95000E-007	3.91790E+000	3.28483E-002	6.35600E-001	2.96000E-010	2.85000E-010
458	26	21	1	1.35000E-002	9.40000E-003	5.00000E-003	4.54400E-010	1.97680E-009	7.39830E+002	7.48271E+002	8.44040E+000	9.19600E-007	3.91720E+000	3.31662E-002	6.35700E-001	6.10600E-010	3.35000E-011
462	28	21	1	1.35000E-002	9.40000E-003	5.00000E-003	6.41700E-010	1.27410E-009	7.35516E+002	7.47038E+002	1.15222E+001	9.86100E-007	3.92100E+000	3.34856E-002	6.35200E-001	1.29300E-010	1.33500E-010
466	30	21	1	1.35000E-002	9.50000E-003	5.00000E-003	9.32200E-010	2.33040E-009	7.43312E+002	7.49372E+002	6.06050E+000	8.98900E-007	3.96560E+000	3.34012E-002	6.35300E-001	1.56200E-010	1.77100E-010
470	32	21	1	1.35000E-002	9.50000E-003	5.00000E-003	9.29800E-010	2.37490E-009	7.42098E+002	7.49623E+002	7.52550E+000	8.94900E-007	3.99520E+000	3.35245E-002	6.35300E-001	6.49900E-010	3.51800E-010
474	34	21	1	1.35000E-002	9.70000E-003	5.00000E-003	1.12420E-009	1.78470E-009	7.44459E+002	7.46385E+002	1.92550E+000	8.69100E-007	4.03840E+000	3.29756E-002	6.35800E-001	8.68700E-010	7.99000E-011
478	36	21	1	1.35000E-002	9.60000E-003	5.00000E-003	5.80900E-010	2.16410E-009	7.38676E+002	7.40254E+002	1.57850E+000	9.42100E-007	4.10780E+000	3.28334E-002	6.36400E-001	3.84300E-010	4.28600E-010
484	34	23	1	1.35000E-002	9.40000E-003	5.00000E-003	9.81400E-010	2.37490E-009	7.17159E+002	7.22969E+002	5.80980E+000	1.08360E-006	4.06720E+000	3.31365E-002	6.36700E-001	4.26000E-011	6.29100E-010
488	32	23	1	1.36000E-002	9.60000E-003	5.00000E-003	9.46200E-010	2.34920E-009	7.39997E+002	7.41514E+002	1.51680E+000	9.27400E-007	4.07500E+000	3.27301E-002	6.35800E-001	3.41700E-010	1.92300E-010
492	30	23	1	1.36000E-002	9.70000E-003	5.00000E-003	3.84100E-010	1.84090E-009	7.44465E+002	7.48606E+002	4.14040E+000	8.55500E-007	4.01220E+000	3.31279E-002	6.36000E-001	5.83000E-010	2.71000E-010
496	28	23	1	1.36000E-002	9.50000E-003	5.00000E-003	9.81400E-010	2.27890E-009	7.31506E+002	7.43578E+002	1.20711E+001	1.01940E-006	3.96920E+000	3.38531E-002	6.35100E-001	6.83900E-010	1.72100E-010
500	26	23	1	1.35000E-002	9.30000E-003	5.00000E-003	6.16000E-010	1.96040E-009	7.32772E+002	7.42908E+002	1.01363E+001	9.48000E-007	3.98860E+000	3.37078E-002	6.36500E-001	4.10100E-010	2.58800E-010
504	24	23	1	1.36000E-002	9.50000E-003	5.00000E-003	3.95800E-010	1.96510E-009	7.36886E+002	7.45380E+002	8.49470E+000	9.45000E-007	3.96590E+000	3.35758E-002	6.35800E-001	9.04100E-010	2.77100E-010
508	22	23	1	1.35000E-002	9.20000E-003	5.00000E-003	5.71500E-010	1.70740E-009	7.28312E+002	7.37951E+002	9.63900E+000	1.06530E-006	3.96950E+000	3.35719E-002	6.35200E-001	1.54300E-010	2.09600E-010
512	20	23	1	1.36000E-002	9.40000E-003	5.00000E-003	5.90200E-010	2.23210E-009	7.30431E+002	7.40100E+002	9.66850E+000	9.80900E-007	4.00590E+000	3.36343E-002	6.36300E-001	3.95800E-010	2.00000E-013
516	18	23	1	1.35000E-002	9.50000E-003	5.00000E-003	9.97800E-010	1.89710E-009	7.31613E+002	7.40836E+002	9.22310E+000	1.00190E-006	4.02650E+000	3.38367E-002	6.36400E-001	6.79200E-010	7.05000E-011
520	16	23	1	1.37000E-002	9.40000E-003	5.00000E-003	9.72000E-010	2.79180E-009	7.26540E+002	7.39584E+002	1.30433E+001	1.09120E-006	4.04700E+000	3.40421E-002	6.35400E-001	5.37800E-010	6.72000E-011
524	14	23	1	1.36000E-002	9.60000E-003	5.00000E-003	8.83000E-010	2.33040E-009	7.38473E+002	7.46416E+002	7.94370E+000	9.11500E-007	4.11680E+000	3.35595E-002	6.36400E-001	1.92500E-010	2.48300E-010
528	12	23	1	1.35000E-002	9.50000E-003	5.00000E-003	6.23000E-010	3.11970E-009	7.42018E+002	7.46891E+002	4.87310E+000	9.05900E-007	4.12240E+000	3.32410E-002	6.36200E-001	8.60700E-010	2.52000E-010
531	10	23	1	1.35000E-002	8.60000E-003	4.20000E-003	9.32200E-010	9.48919E-008	7.23188E+002	7.30103E+002	6.91480E+000	1.02270E-006	4.12130E+000	3.32427E-002	6.36800E-001	6.22300E-010	3.56200E-010
536	15	25	1	1.35000E-002	8.60000E-003	4.20000E-003	1.00950E-009	2.76610E-009	7.32576E+002	7.40577E+002	8.00100E+000	9.86500E-007	4.05900E+000	3.31566E-002	6.36300E-001	5.37800E-010	1.51100E-010
540	17	25	1	1.35000E-002	9.40000E-003	5.00000E-003	4.80100E-010	2.85740E-009	7.37791E+002	7.42141E+002	4.35030E+000	9.64200E-007	4.05430E+000	3.29714E-002	6.35600E-001	2.90000E-011	1.63000E-010
544	19	25	1	1.35000E-002	9.40000E-003	4.90000E-003	1.15940E-009	2.77310E-009	7.41089E+002	7.46565E+002	5.47660E+000	8.84300E-007	4.02620E+000	3.29420E-002	6.36100E-001	6.51300E-010	3.17600E-010
548	21	25	1	1.36000E-002	9.50000E-003	4.90000E-003	5.55100E-010	1.58330E-009	7.43209E+002	7.46421E+002	3.21190E+000	9.10400E-007	4.00770E+000	3.29750E-002	6.35500E-001	4.73600E-010	8.29000E-011
552	23	25	1	1.36000E-002	9.40000E-003	5.00000E-003	1.00950E-009	2.24140E-009	7.42405E+002	7.45685E+002	3.27980E+000	9.14400E-007	3.99150E+000	3.29289E-002	6.35400E-001	1.00500E-010	3.94900E-010
556	25	25	1	1.36000E-002	9.40000E-003	5.00000E-003	7.40100E-010	1.98150E-009	7.37611E+002	7.43561E+002	5.94950E+000	9.48700E-007	3.98940E+000	3.30943E-002	6.35600E-001	4.34900E-010	9.18000E-011
560	27	25	1	1.35000E-002	9.70000E-003	5.10000E-003	1.10080E-009	2.55290E-009	7.37104E+002	7.41225E+002	4.12100E+000	9.81500E-007	3.99890E+000	3.29162E-002	6.35500E-001	1.00200E-009	1.48300E-010
564	29	25	1	1.35000E-002	9.30000E-003	5.00000E-003	4.96500E-010	2.34680E-009	7.27450E+002	7.35802E+002	8.35220E+000	1.02930E-006	4.00380E+000	3.29255E-002	6.36300E-001	8.02400E-010	1.34900E-010

