Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-205708@CP
Wafer number	24
Date	2025/02/13
Time	21:01:58

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
104	30	11	1	1.36000E-002	9.60000E-003	5.00000E-003	4.82500E-010	1.99320E-009	7.27427E+002	7.38240E+002	1.08129E+001	9.55600E-007	4.07070E+000	3.35729E-002	6.37200E-001	9.29600E-010	1.69300E-010
108	28	11	1	1.35000E-002	9.60000E-003	5.00000E-003	2.78700E-010	1.92520E-009	7.15506E+002	7.31143E+002	1.56376E+001	1.06060E-006	4.00220E+000	3.34839E-002	6.37600E-001	8.65700E-010	2.75900E-010
112	26	11	1	1.35000E-002	9.50000E-003	5.00000E-003	1.17000E-011	2.03770E-009	7.22671E+002	7.34225E+002	1.15536E+001	1.04270E-006	3.99540E+000	3.32834E-002	6.36900E-001	2.55500E-010	9.16000E-011
116	24	11	1	1.36000E-002	9.60000E-003	5.00000E-003	5.83200E-010	2.58340E-009	7.28102E+002	7.37288E+002	9.18590E+000	9.89300E-007	3.98440E+000	3.30758E-002	6.36500E-001	2.68900E-010	5.43000E-011
120	22	11	1	1.36000E-002	9.70000E-003	5.00000E-003	6.11300E-010	2.37960E-009	7.20738E+002	7.35207E+002	1.44686E+001	1.05990E-006	3.95890E+000	3.30353E-002	6.36000E-001	1.00920E-009	5.37300E-010
124	20	11	1	1.36000E-002	1.00000E-002	5.00000E-003	1.12660E-009	2.59280E-009	7.25748E+002	7.36757E+002	1.10092E+001	9.92700E-007	3.96530E+000	3.31808E-002	6.36700E-001	5.51100E-010	9.60000E-011
128	18	11	1	1.36000E-002	9.70000E-003	5.00000E-003	7.07300E-010	1.88310E-009	7.31261E+002	7.40082E+002	8.82130E+000	9.40500E-007	3.98520E+000	3.32501E-002	6.37000E-001	1.44090E-009	3.42700E-010
132	16	11	1	1.35000E-002	9.60000E-003	5.00000E-003	1.20390E-009	2.24140E-009	7.25044E+002	7.38309E+002	1.32650E+001	1.02120E-006	3.97350E+000	3.35447E-002	6.36600E-001	8.18300E-010	2.18500E-010
136	14	11	1	1.36000E-002	1.00000E-002	5.00000E-003	3.63000E-010	2.54590E-009	7.25233E+002	7.37019E+002	1.17857E+001	1.00540E-006	4.00750E+000	3.38475E-002	6.36700E-001	7.33100E-010	1.57600E-010
140	12	11	1	1.35000E-002	1.00000E-002	5.00000E-003	8.17400E-010	2.20160E-009	7.28533E+002	7.41348E+002	1.28148E+001	8.86600E-007	4.04200E+000	3.37116E-002	6.37300E-001	7.07100E-010	3.44100E-010
144	10	11	1	1.35000E-002	1.01000E-002	5.10000E-003	7.16700E-010	2.95580E-009	7.37804E+002	7.47292E+002	9.48780E+000	8.26800E-007	4.08100E+000	3.33926E-002	6.37300E-001	5.15500E-010	9.40000E-012
147	8	11	1	1.39000E-002	1.01000E-002	4.80000E-003	8.08000E-010	2.77310E-009	7.38094E+002	7.41388E+002	3.29330E+000	8.72000E-007	4.12190E+000	3.30288E-002	6.37300E-001	1.54040E-009	4.06600E-010
151	7	13	1	1.35000E-002	1.00000E-002	5.00000E-003	5.71500E-010	2.41240E-009	7.37311E+002	7.42665E+002	5.35340E+000	8.75600E-007	4.10660E+000	3.31573E-002	6.37100E-001	1.69300E-010	5.38700E-010
155	9	13	1	1.35000E-002	9.80000E-003	5.00000E-003	2.30000E-012	2.31640E-009	7.38741E+002	7.47448E+002	8.70760E+000	8.41300E-007	4.08000E+000	3.36530E-002	6.37200E-001	6.04500E-010	9.00000E-013
159	11	13	1	1.35000E-002	9.90000E-003	5.00000E-003	9.57900E-010	2.36320E-009	7.23766E+002	7.36246E+002	1.24799E+001	9.43500E-007	4.05960E+000	3.37137E-002	6.37600E-001	1.57600E-010	1.39400E-010
163	13	13	1	1.36000E-002	9.80000E-003	5.10000E-003	6.53500E-010	2.48740E-009	7.22239E+002	7.35308E+002	1.30697E+001	1.03700E-006	3.97000E+000	3.33869E-002	6.36600E-001	5.23900E-010	2.55000E-011
167	15	13	1	1.35000E-002	9.50000E-003	5.00000E-003	8.66600E-010	2.87380E-009	7.28906E+002	7.39120E+002	1.02142E+001	9.45500E-007	3.96370E+000	3.31220E-002	6.36800E-001	9.86000E-011	2.22700E-010
171	17	13	1	1.35000E-002	9.40000E-003	5.00000E-003	1.05160E-009	2.26250E-009	7.19445E+002	7.34065E+002	1.46199E+001	1.03960E-006	3.99490E+000	3.30226E-002	6.36700E-001	8.79700E-010	3.82700E-010
175	19	13	1	1.36000E-002	9.70000E-003	5.00000E-003	7.98700E-010	2.69580E-009	7.12368E+002	7.27925E+002	1.55572E+001	1.08330E-006	4.03090E+000	3.26920E-002	6.36900E-001	6.04000E-010	4.01000E-011
179	21	13	1	1.35000E-002	9.80000E-003	5.00000E-003	7.56500E-010	2.43110E-009	7.19255E+002	7.29761E+002	1.05060E+001	1.01070E-006	4.04840E+000	3.24329E-002	6.36700E-001	1.65400E-010	5.96800E-010
183	23	13	1	1.35000E-002	9.60000E-003	5.00000E-003	4.12200E-010	2.01420E-009	7.15505E+002	7.26930E+002	1.14245E+001	1.02780E-006	4.06390E+000	3.22747E-002	6.37000E-001	4.56700E-010	9.95000E-011
187	25	13	1	1.35000E-002	9.90000E-003	5.00000E-003	9.62600E-010	1.65590E-009	7.12762E+002	7.28265E+002	1.55030E+001	1.11460E-006	4.01180E+000	3.26445E-002	6.36300E-001	7.41800E-010	1.76000E-011
191	27	13	1	1.36000E-002	1.01000E-002	5.00000E-003	7.75200E-010	1.99080E-009	7.23662E+002	7.35713E+002	1.20512E+001	1.00940E-006	3.97800E+000	3.28651E-002	6.36400E-001	8.49000E-010	6.23000E-011
195	29	13	1	1.36000E-002	9.70000E-003	5.00000E-003	7.23700E-010	2.18760E-009	7.25094E+002	7.36210E+002	1.11162E+001	9.97900E-007	3.99250E+000	3.32218E-002	6.36700E-001	5.95000E-011	1.22500E-010
199	31	13	1	1.35000E-002	9.70000E-003	5.10000E-003	7.44800E-010	2.17120E-009	7.20600E+002	7.34646E+002	1.40465E+001	1.06320E-006	3.99760E+000	3.35321E-002	6.36600E-001	7.24700E-010	2.58000E-011
203	33	13	1	1.35000E-002	9.80000E-003	5.00000E-003	4.91800E-010	2.21100E-009	7.36580E+002	7.44931E+002	8.35100E+000	8.39800E-007	4.06370E+000	3.33533E-002	6.37800E-001	3.81300E-010	3.30700E-010
207	35	13	1	1.35000E-002	9.90000E-003	5.00000E-003	4.96500E-010	2.48970E-009	7.37346E+002	7.48796E+002	1.14500E+001	7.96700E-007	4.14200E+000	3.33697E-002	6.37400E-001	4.43400E-010	9.60000E-012
211	37	13	1	1.35000E-002	9.80000E-003	5.00000E-003	7.68200E-010	2.34920E-009	7.41175E+002	7.43913E+002	2.73790E+000	8.51100E-007	4.15300E+000	3.28406E-002	6.37200E-001	1.73800E-010	3.89700E-010
219	38	15	1	1.36000E-002	9.50000E-003	5.00000E-003	1.21790E-009	2.85040E-009	7.40016E+002	7.41526E+002	1.51010E+000	8.60300E-007	4.10580E+000	3.27437E-002	6.37300E-001	2.53700E-010	3.68200E-010
223	36	15	1	1.35000E-002	9.70000E-003	5.00000E-003	8.52500E-010	2.10560E-009	7.48867E+002	7.50461E+002	1.59410E+000	7.37300E-007	4.08080E+000	3.30485E-002	6.37600E-001	8.61400E-010	1.70500E-010
227	34	15	1	1.36000E-002	9.80000E-003	5.00000E-003	8.22100E-010	2.41010E-009	7.27197E+002	7.41627E+002	1.44308E+001	9.22700E-007	4.01610E+000	3.36787E-002	6.37500E-001	7.30300E-010	1.53900E-010
231	32	15	1	1.35000E-002	9.80000E-003	5.00000E-003	1.10310E-009	2.07510E-009	7.27661E+002	7.38168E+002	1.05067E+001	9.30100E-007	3.94580E+000	3.33770E-002	6.36800E-001	1.04700E-010	1.63200E-010
235	30	15	1	1.36000E-002	9.80000E-003	5.00000E-003	7.30700E-010	2.07510E-009	7.31678E+002	7.40417E+002	8.73910E+000	9.39600E-007	3.91550E+000	3.30062E-002	6.36200E-001	9.05900E-010	1.44000E-010
239	28	15	1	1.35000E-002	9.90000E-003	5.00000E-003	5.52700E-010	2.72160E-009	7.15698E+002	7.29718E+002	1.40202E+001	1.06690E-006	3.92340E+000	3.26650E-002	6.36300E-001	4.87600E-010	3.83400E-010
243	26	15	1	1.35000E-002	9.90000E-003	5.00000E-003	9.67300E-010	2.39840E-009	7.10895E+002	7.22159E+002	1.12644E+001	1.16220E-006	3.96870E+000	3.25538E-002	6.35900E-001	7.43200E-010	2.69000E-011
247	24	15	1	1.35000E-002	1.00000E-002	5.00000E-003	8.73600E-010	1.72150E-009	7.05996E+002	7.22679E+002	1.66828E+001	1.08860E-006	4.04940E+000	3.23858E-002	6.37800E-001	9.59800E-010	1.59000E-011
251	22	15	1	1.36000E-002	1.00000E-002	5.00000E-003	5.27000E-010	2.04940E-009	6.94285E+002	7.11974E+002	1.76893E+001	1.55040E-006	4.05410E+000	3.26643E-002	6.35200E-001	4.26700E-010	6.44000E-011
255	20	15	1	1.36000E-002	1.01000E-002	5.00000E-003	9.46200E-010	2.38900E-009	7.03390E+002	7.17651E+002	1.42610E+001	1.13450E-006	4.06230E+000	3.25431E-002	6.37500E-001	2.28600E-010	1.03000E-011
259	18	15	1	1.35000E-002	1.01000E-002	5.00000E-003	1.63480E-009	1.97680E-009	7.17261E+002	7.27447E+002	1.01860E+001	1.04690E-006	4.03740E+000	3.24420E-002	6.36300E-001	1.77800E-010	2.39000E-011
263	16	15	1	1.35000E-002	1.00000E-002	5.10000E-003	9.48600E-010	2.23210E-009	7.18401E+002	7.31787E+002	1.33865E+001	1.01800E-006	3.95180E+000	3.27448E-002	6.36300E-001	5.94000E-010	1.56000E-010
267	14	15	1	1.35000E-002	1.01000E-002	5.00000E-003	9.18100E-010	2.49200E-009	7.29926E+002	7.39982E+002	1.00559E+001	9.26000E-007	3.93010E+000	3.30725E-002	6.36600E-001	6.10400E-010	1.28600E-010
271	12	15	1	1.35000E-002	9.90000E-003	5.00000E-003	7.51800E-010	2.55060E-009	7.30710E+002	7.40191E+002	9.48100E+000	9.01900E-007	3.98030E+000	3.34562E-002	6.37100E-001	4.31700E-010	5.54600E-010
275	10	15	1	1.36000E-002	1.00000E-002	5.00000E-003	8.47900E-010	2.27190E-009	7.19020E+002	7.34269E+002	1.52493E+001	1.01060E-006	4.04210E+000	3.38569E-002	6.37700E-001	3.99800E-010	4.23200E-010
279	8	15	1	1.35000E-002	9.80000E-003	5.10000E-003	8.64300E-010	2.62550E-009	7.42973E+002	7.48929E+002	5.95640E+000	7.86500E-007	4.07030E+000	3.35111E-002	6.37600E-001	6.64000E-010	7.68000E-011
283	6	15	1	1.36000E-002	9.90000E-003	5.10000E-003	7.87000E-010	3.69120E-009	7.41362E+002	7.44761E+002	3.39850E+000	8.51000E-007	4.09880E+000	3.29567E-002	6.37200E-001	5.19700E-010	1.92500E-010
287	6	17	1	1.35000E-002	9.50000E-003	5.00000E-003	5.39000E-011	2.49910E-009	7.39847E+002	7.44850E+002	5.00310E+000	8.55100E-007	4.15310E+000	3.28554E-002	6.37500E-001	4.90900E-010	1.15900E-010
291	8	17	1	1.35000E-002	9.50000E-003	5.00000E-003	6.81600E-010	2.26490E-009	7.41621E+002	7.47106E+002	5.48460E+000	8.09900E-007	4.10650E+000	3.34791E-002	6.37500E-001	2.88800E-010	1.41700E-010
295	10	17	1	1.35000E-002	9.60000E-003	5.00000E-003	7.87000E-010	3.04710E-009	7.19849E+002	7.33882E+002	1.40324E+001	1.01230E-006	4.08880E+000	3.40133E-002	6.37900E-001	5.95000E-011	4.28400E-010
299	12	17	1	1.35000E-002	9.80000E-003	5.00000E-003	4.23900E-010	2.42410E-009	7.27835E+002	7.39008E+002	1.11726E+001	9.39200E-007	4.01570E+000	3.33964E-002	6.36700E-001	1.03500E-010	4.40000E-011
303	14	17	1	1.36000E-002	9.70000E-003	5.00000E-003	4.75500E-010	2.52480E-009	7.28510E+002	7.38013E+002	9.50310E+000	9.52700E-007	3.96130E+000	3.30600E-002	6.36600E-001	4.04700E-010	9.51000E-011
307	16	17	1	1.35000E-002	9.60000E-003	5.00000E-003	1.32570E-009	2.24380E-009	7.23493E+002	7.36029E+002	1.25362E+001	9.67400E-007	4.00750E+000	3.26612E-002	6.36500E-001	7.49500E-010	4.90400E-010
311	18	17	1	1.35000E-002	9.70000E-003	5.00000E-003	7.56500E-010	2.42180E-009	7.21396E+002	7.30456E+002	9.06040E+000	9.90700E-007	4.09070E+000	3.22588E-002	6.36400E-001	8.09900E-010	3.76900E-010
315	20	17	1	1.36000E-002	9.80000E-003	5.00000E-003	4.77800E-010	1.51770E-009	7.11423E+002	7.25974E+002	1.45515E+001	1.06580E-006	4.06090E+000	3.23766E-002	6.37000E-001	2.69100E-010	5.72200E-010
319	22	17	1	1.35000E-002	9.70000E-003	5.00000E-003	5.10600E-010	1.69340E-009	6.99255E+002	7.15223E+002	1.59682E+001	1.20630E-006	4.07830E+000	3.26273E-002	6.37300E-001	8.80600E-010	2.64400E-010
323	24	17	1	1.36000E-002	9.70000E-003	5.00000E-003	3.93500E-010	2.37020E-009	7.13096E+002	7.27413E+002	1.43172E+001	1.05440E-006	4.08670E+000	3.23686E-002	6.37200E-001	4.14100E-010	5.84400E-010
327	26	17	1	1.36000E-002	9.50000E-003	5.00000E-003	2.45900E-010	2.06340E-009	7.17825E+002	7.26515E+002	8.69050E+000	1.03650E-006	4.00640E+000	3.23156E-002	6.36500E-001	8.36800E-010	5.56300E-010
331	28	17	1	1.35000E-002	9.60000E-003	5.00000E-003	1.21800E-010	2.22270E-009	7.24314E+002	7.36091E+002	1.17764E+001	9.71900E-007	3.94450E+000	3.26331E-002	6.36300E-001	1.31000E-011	3.42000E-011
335	30	17	1	1.35000E-002	9.80000E-003	5.00000E-003	1.00010E-009	2.30000E-009	7.37721E+002	7.44777E+002	7.05610E+000	8.68700E-007	3.95100E+000	3.29310E-002	6.36700E-001	1.92100E-010	3.79200E-010
339	32	17	1	1.36000E-002	9.60000E-003	5.00000E-003	7.87000E-010	2.19460E-009	7.34423E+002	7.41524E+002	7.10110E+000	8.65500E-007	3.94600E+000	3.32584E-002	6.37000E-001	6.49000E-011	1.48300E-010
343	34	17	1	1.35000E-002	9.80000E-003	5.00000E-003	8.17400E-010	2.19690E-009	7.36150E+002	7.47832E+002	1.16820E+001	8.21600E-007	4.03720E+000	3.34733E-002	6.38000E-001	5.40800E-010	1.15200E-010
347	36	17	1	1.35000E-002	9.60000E-003	5.00000E-003	1.22730E-009	2.59980E-009	7.47277E+002	7.48798E+002	1.52090E+000	7.13600E-007	4.11220E+000	3.28740E-002	6.38100E-001	1.10240E-009	3.55500E-010
351	38	17	1	1.35000E-002	9.70000E-003	5.10000E-003	7.72900E-010	2.50370E-009	7.39933E+002	7.41387E+002	1.45360E+000	8.51900E-007	4.10180E+000	3.26186E-002	6.37500E-001	4.10800E-010	5.71000E-011
359	37	19	1	1.35000E-002	9.70000E-003	5.00000E-003	8.61900E-010	3.14320E-009	7.41990E+002	7.43807E+002	1.81750E+000	8.52000E-007	4.14290E+000	3.26715E-002	6.37300E-001	3.02000E-011	6.90700E-010
363	35	19	1	1.35000E-002	9.70000E-003	5.00000E-003	4.02800E-010	2.95810E-009	7.46070E+002	7.49952E+002	3.88220E+000	7.63500E-007	4.07870E+000	3.31620E-002	6.37500E-001	2.20200E-010	1.70500E-010
367	33	19	1	1.35000E-002	9.80000E-003	5.00000E-003	8.29100E-010	1.98850E-009	7.42590E+002	7.49867E+002	7.27640E+000	7.89900E-007	4.04260E+000	3.34708E-002	6.37800E-001	1.84600E-010	9.11000E-011
371	31	19	1	1.36000E-002	9.60000E-003	5.00000E-003	1.02120E-009	2.50840E-009	7.31781E+002	7.44148E+002	1.23673E+001	9.38700E-007	3.97210E+000	3.35188E-002	6.36500E-001	8.87200E-010	3.10100E-010
375	29	19	1	1.35000E-002	9.50000E-003	5.00000E-003	1.87400E-010	1.76130E-009	7.34148E+002	7.42215E+002	8.06680E+000	8.89600E-007	3.92220E+000	3.31769E-002	6.37100E-001	7.39600E-010	2.34000E-011
379	27	19	1	1.36000E-002	9.60000E-003	5.00000E-003	8.05700E-010	1.87840E-009	7.33283E+002	7.43091E+002	9.80830E+000	8.99900E-007	3.96940E+000	3.28680E-002	6.36800E-001	9.22600E-010	2.84600E-010
383	25	19	1	1.35000E-002	9.60000E-003	5.10000E-003	1.61600E-010	2.11030E-009	7.20920E+002	7.34441E+002	1.35214E+001	1.02500E-006	4.01600E+000	3.27311E-002	6.36300E-001	4.90400E-010	6.09000E-011
387	23	19	1	1.35000E-002	9.90000E-003	5.00000E-003	8.05700E-010	2.18290E-009	7.22082E+002	7.34148E+002	1.20659E+001	1.03030E-006	4.03110E+000	3.24054E-002	6.36200E-001	6.77000E-011	2.10800E-010
391	21	19	1	1.35000E-002	9.50000E-003	5.00000E-003	1.00010E-009	2.70990E-009	7.25230E+002	7.35250E+002	1.00200E+001	9.83000E-007	4.07550E+000	3.23759E-002	6.36700E-001	1.26200E-010	2.20600E-010
395	19	19	1	1.35000E-002	9.40000E-003	5.00000E-003	3.72400E-010	2.09150E-009	7.20730E+002	7.33297E+002	1.25678E+001	1.00050E-006	4.06840E+000	3.26275E-002	6.36700E-001	5.03800E-010	4.61000E-011
399	17	19	1	1.35000E-002	9.70000E-003	5.00000E-003	5.64500E-010	2.67710E-009	7.24851E+002	7.36260E+002	1.14093E+001	9.75300E-007	4.01620E+000	3.31090E-002	6.36900E-001	6.15000E-010	4.07800E-010
403	15	19	1	1.36000E-002	9.70000E-003	5.00000E-003	1.11490E-009	2.79650E-009	7.28891E+002	7.37926E+002	9.03560E+000	9.64400E-007	4.02080E+000	3.32926E-002	6.37200E-001	5.53000E-010	1.25800E-010
407	13	19	1	1.36000E-002	9.50000E-003	5.00000E-003	6.39400E-010	2.19460E-009	7.16984E+002	7.32897E+002	1.59134E+001	1.08730E-006	4.05040E+000	3.37574E-002	6.36800E-001	5.08500E-010	5.43800E-010
411	11	19	1	1.36000E-002	9.60000E-003	5.00000E-003	9.36900E-010	2.65360E-009	7.24494E+002	7.36101E+002	1.16067E+001	9.97200E-007	4.08200E+000	3.39594E-002	6.37500E-001	6.57000E-010	2.63500E-010
415	9	19	1	1.36000E-002	9.30000E-003	5.00000E-003	1.10550E-009	2.19690E-009	7.37554E+002	7.46047E+002	8.49360E+000	8.21200E-007	4.16460E+000	3.36075E-002	6.37800E-001	6.15700E-010	1.17600E-010
419	7	19	1	1.35000E-002	9.30000E-003	5.00000E-003	9.53300E-010	2.59740E-009	7.30894E+002	7.36830E+002	5.93550E+000	9.20500E-007	4.17980E+000	3.32804E-002	6.37400E-001	4.90400E-010	8.78000E-011
422	8	21	1	1.36000E-002	8.60000E-003	4.20000E-003	3.16200E-010	3.45470E-009	7.30393E+002	7.34415E+002	4.02230E+000	9.06200E-007	4.19600E+000	3.30651E-002	6.38000E-001	1.07000E-010	7.49000E-011
426	10	21	1	1.36000E-002	9.40000E-003	5.00000E-003	2.45900E-010	2.76370E-009	7.38949E+002	7.46034E+002	7.08430E+000	8.34500E-007	4.16680E+000	3.32336E-002	6.37300E-001	2.62100E-010	8.15000E-011
430	12	21	1	1.35000E-002	9.30000E-003	5.00000E-003	8.45500E-010	2.38430E-009	7.32594E+002	7.43779E+002	1.11855E+001	8.83200E-007	4.14910E+000	3.38035E-002	6.37400E-001	6.64200E-010	1.97000E-011
434	14	21	1	1.36000E-002	9.40000E-003	5.00000E-003	2.74000E-010	2.74730E-009	7.24550E+002	7.37190E+002	1.26392E+001	9.69900E-007	4.12090E+000	3.37561E-002	6.37800E-001	6.55100E-010	1.38000E-010
438	16	21	1	1.35000E-002	9.30000E-003	5.00000E-003	6.74500E-010	2.22970E-009	7.19004E+002	7.34059E+002	1.50543E+001	1.07620E-006	4.06300E+000	3.38454E-002	6.37100E-001	4.40300E-010	2.40300E-010
442	18	21	1	1.36000E-002	9.30000E-003	5.00000E-003	5.20000E-010	2.42410E-009	7.30014E+002	7.39896E+002	9.88180E+000	9.43300E-007	4.04150E+000	3.33314E-002	6.37400E-001	4.21600E-010	4.27000E-010
446	20	21	1	1.35000E-002	9.60000E-003	5.00000E-003	4.96500E-010	2.18990E-009	7.29208E+002	7.39549E+002	1.03412E+001	9.51300E-007	4.03870E+000	3.32197E-002	6.37400E-001	5.52300E-010	4.14800E-010
450	22	21	1	1.36000E-002	9.40000E-003	5.00000E-003	3.75000E-011	2.68410E-009	7.28794E+002	7.40994E+002	1.22004E+001	9.47100E-007	4.01910E+000	3.30637E-002	6.36700E-001	6.78500E-010	5.16700E-010
454	24	21	1	1.35000E-002	9.40000E-003	5.00000E-003	5.87900E-010	2.00490E-009	7.31575E+002	7.39595E+002	8.01990E+000	9.24400E-007	3.99660E+000	3.30879E-002	6.37200E-001	3.47000E-011	1.78500E-010
458	26	21	1	1.35000E-002	9.50000E-003	5.00000E-003	8.94700E-010	1.84560E-009	7.26572E+002	7.37412E+002	1.08396E+001	9.75500E-007	3.97400E+000	3.33422E-002	6.37100E-001	4.60700E-010	4.50000E-011
462	28	21	1	1.35000E-002	9.60000E-003	5.00000E-003	4.75500E-010	1.86200E-009	7.24856E+002	7.38511E+002	1.36558E+001	1.02110E-006	3.97190E+000	3.36002E-002	6.36500E-001	7.24000E-011	7.85000E-011
466	30	21	1	1.35000E-002	9.60000E-003	5.10000E-003	9.01700E-010	2.80590E-009	7.38612E+002	7.46180E+002	7.56760E+000	8.58400E-007	4.02550E+000	3.35558E-002	6.36900E-001	5.26700E-010	5.25100E-010
470	32	21	1	1.35000E-002	9.40000E-003	5.00000E-003	5.45700E-010	2.42650E-009	7.38877E+002	7.47069E+002	8.19190E+000	8.37100E-007	4.08710E+000	3.34781E-002	6.37100E-001	6.90700E-010	2.44300E-010
474	34	21	1	1.36000E-002	9.50000E-003	5.00000E-003	6.20700E-010	2.25550E-009	7.42710E+002	7.45524E+002	2.81400E+000	8.12900E-007	4.12410E+000	3.28923E-002	6.37300E-001	2.18800E-010	1.41000E-011
478	36	21	1	1.35000E-002	9.60000E-003	5.00000E-003	8.10400E-010	3.20870E-009	7.38110E+002	7.39770E+002	1.66000E+000	8.60100E-007	4.15210E+000	3.26593E-002	6.37800E-001	1.01600E-009	3.37300E-010
484	34	23	1	1.35000E-002	9.50000E-003	5.00000E-003	3.46600E-010	3.01200E-009	7.25895E+002	7.31389E+002	5.49420E+000	8.99200E-007	4.16260E+000	3.29898E-002	6.38400E-001	2.51100E-010	9.86000E-011
488	32	23	1	1.36000E-002	9.50000E-003	5.00000E-003	3.13800E-010	2.83630E-009	7.38592E+002	7.39983E+002	1.39100E+000	8.60800E-007	4.15720E+000	3.26756E-002	6.37400E-001	8.62000E-011	3.57200E-010
492	30	23	1	1.35000E-002	9.50000E-003	5.00000E-003	4.05200E-010	1.92990E-009	7.44908E+002	7.47997E+002	3.08820E+000	7.74200E-007	4.10840E+000	3.30247E-002	6.37700E-001	8.90000E-012	1.01400E-010
496	28	23	1	1.35000E-002	9.60000E-003	5.00000E-003	6.58100E-010	2.45220E-009	7.32115E+002	7.44198E+002	1.20824E+001	9.13000E-007	4.08260E+000	3.36789E-002	6.36900E-001	5.45000E-010	1.50000E-011
500	26	23	1	1.35000E-002	9.50000E-003	5.00000E-003	9.74300E-010	2.00250E-009	7.30753E+002	7.41388E+002	1.06348E+001	8.89700E-007	4.09310E+000	3.35960E-002	6.38100E-001	9.63800E-010	1.26700E-010
504	24	23	1	1.35000E-002	9.40000E-003	5.00000E-003	1.23200E-009	2.16880E-009	7.34249E+002	7.43716E+002	9.46720E+000	8.89500E-007	4.04410E+000	3.34749E-002	6.37200E-001	5.97500E-010	4.70500E-010
508	22	23	1	1.35000E-002	9.70000E-003	5.00000E-003	2.03800E-010	2.33750E-009	7.21943E+002	7.33780E+002	1.18366E+001	1.03370E-006	4.06050E+000	3.35960E-002	6.36900E-001	3.45700E-010	1.88500E-010
512	20	23	1	1.35000E-002	9.80000E-003	5.00000E-003	1.64000E-011	2.31640E-009	7.28716E+002	7.40604E+002	1.18882E+001	8.86500E-007	4.11380E+000	3.35688E-002	6.38400E-001	5.56700E-010	5.03600E-010
516	18	23	1	1.35000E-002	9.70000E-003	4.90000E-003	5.50400E-010	2.59280E-009	7.32110E+002	7.41926E+002	9.81660E+000	8.93400E-007	4.12790E+000	3.37077E-002	6.38000E-001	1.30000E-010	2.15700E-010
520	16	23	1	1.35000E-002	9.70000E-003	5.00000E-003	1.08680E-009	2.87850E-009	7.24929E+002	7.37991E+002	1.30618E+001	9.94700E-007	4.14920E+000	3.38730E-002	6.36900E-001	4.90700E-010	2.25500E-010
524	14	23	1	1.36000E-002	9.50000E-003	5.00000E-003	8.43200E-010	2.44290E-009	7.40586E+002	7.47077E+002	6.49140E+000	7.98300E-007	4.20750E+000	3.33336E-002	6.38100E-001	5.52300E-010	1.86400E-010
528	12	23	1	1.36000E-002	9.60000E-003	5.00000E-003	1.10080E-009	2.66770E-009	7.40755E+002	7.42176E+002	1.42120E+000	8.28600E-007	4.19500E+000	3.28978E-002	6.37800E-001	5.17800E-010	2.31200E-010
531	10	23	4	1.35000E-002	8.50000E-003	4.20000E-003	1.82700E-010	1.42843E-007
536	15	25	1	1.35000E-002	8.60000E-003	4.20000E-003	6.23000E-010	3.51320E-009	7.34593E+002	7.41095E+002	6.50170E+000	8.81900E-007	4.18800E+000	3.28206E-002	6.38100E-001	7.95200E-010	2.63500E-010
540	17	25	1	1.36000E-002	9.40000E-003	5.00000E-003	8.36100E-010	2.83630E-009	7.37453E+002	7.40924E+002	3.47160E+000	8.91100E-007	4.15980E+000	3.28849E-002	6.37500E-001	1.03970E-009	5.29800E-010
544	19	25	1	1.35000E-002	9.40000E-003	5.00000E-003	9.36900E-010	2.45920E-009	7.40220E+002	7.43944E+002	3.72400E+000	8.14900E-007	4.13420E+000	3.27392E-002	6.38100E-001	1.34200E-010	2.44800E-010
548	21	25	1	1.36000E-002	9.60000E-003	5.00000E-003	4.52000E-010	2.15710E-009	7.39464E+002	7.42192E+002	2.72780E+000	8.27900E-007	4.11830E+000	3.27491E-002	6.37400E-001	5.60000E-011	1.67200E-010
552	23	25	1	1.35000E-002	9.70000E-003	5.00000E-003	5.85500E-010	2.56230E-009	7.40953E+002	7.43571E+002	2.61830E+000	8.48800E-007	4.09000E+000	3.28025E-002	6.37100E-001	4.50000E-012	9.06000E-011
556	25	25	1	1.36000E-002	9.60000E-003	5.00000E-003	6.51100E-010	2.59510E-009	7.39880E+002	7.43469E+002	3.58910E+000	8.58700E-007	4.09230E+000	3.27915E-002	6.37200E-001	4.21800E-010	9.98000E-011
560	27	25	1	1.35000E-002	9.40000E-003	5.00000E-003	1.01880E-009	2.19930E-009	7.38225E+002	7.40561E+002	2.33550E+000	8.92700E-007	4.10640E+000	3.26759E-002	6.37200E-001	8.55000E-011	1.23000E-010
564	29	25	1	1.35000E-002	9.50000E-003	5.00000E-003	6.88600E-010	2.90890E-009	7.31555E+002	7.38526E+002	6.97100E+000	8.99300E-007	4.11330E+000	3.27635E-002	6.38000E-001	7.69900E-010	5.53200E-010

