Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-185303@CP
Wafer number	14
Date	2025/02/13
Time	18:57:51

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
112	26	11	1	1.35000E-002	9.60000E-003	5.00000E-003	9.34500E-010	3.21110E-009	7.17187E+002	7.27797E+002	1.06106E+001	1.13760E-006	4.06850E+000	3.33884E-002	6.37600E-001	7.03100E-010	1.82000E-010
116	24	11	1	1.35000E-002	9.70000E-003	5.00000E-003	8.47900E-010	2.81060E-009	7.25082E+002	7.32487E+002	7.40560E+000	1.05440E-006	4.07070E+000	3.32119E-002	6.37100E-001	1.07700E-010	3.99100E-010
120	22	11	1	1.36000E-002	9.70000E-003	5.00000E-003	8.22100E-010	3.12440E-009	7.19381E+002	7.30403E+002	1.10225E+001	1.10030E-006	4.06700E+000	3.31875E-002	6.37100E-001	4.26300E-010	1.87800E-010
124	20	11	1	1.36000E-002	1.01000E-002	5.00000E-003	1.59300E-010	2.91360E-009	7.25611E+002	7.33099E+002	7.48820E+000	1.01960E-006	4.07170E+000	3.31625E-002	6.37300E-001	1.68600E-010	8.95000E-011
128	18	11	1	1.35000E-002	1.00000E-002	5.00000E-003	7.28400E-010	2.82230E-009	7.29306E+002	7.35980E+002	6.67420E+000	9.65600E-007	4.08160E+000	3.32641E-002	6.37900E-001	3.20600E-010	1.53900E-010
132	16	11	1	1.34000E-002	1.01000E-002	5.00000E-003	3.34900E-010	3.79660E-009	7.21925E+002	7.33270E+002	1.13446E+001	1.08830E-006	4.06890E+000	3.36012E-002	6.37300E-001	1.38000E-010	8.99000E-011
136	14	11	1	1.35000E-002	1.00000E-002	5.00000E-003	3.58300E-010	3.27430E-009	7.30091E+002	7.37462E+002	7.37080E+000	9.83700E-007	4.08310E+000	3.36422E-002	6.37300E-001	7.02400E-010	1.00500E-010
140	12	11	1	1.35000E-002	1.02000E-002	5.00000E-003	3.11500E-010	3.39610E-009	7.33611E+002	7.40679E+002	7.06800E+000	8.72800E-007	4.08190E+000	3.34843E-002	6.38100E-001	6.60700E-010	9.91000E-011
144	10	11	1	1.35000E-002	1.05000E-002	5.00000E-003	6.11300E-010	3.41480E-009	7.36242E+002	7.42173E+002	5.93110E+000	8.93000E-007	4.06500E+000	3.31716E-002	6.37600E-001	3.17800E-010	3.68700E-010
147	8	11	1	1.39000E-002	9.90000E-003	4.80000E-003	1.52470E-009	3.25790E-009	7.28945E+002	7.31403E+002	2.45760E+000	9.93400E-007	4.06410E+000	3.29361E-002	6.37400E-001	4.05000E-010	7.09900E-010
151	7	13	1	1.35000E-002	1.06000E-002	5.00000E-003	2.60000E-010	2.88550E-009	7.32743E+002	7.35535E+002	2.79140E+000	9.46800E-007	4.10880E+000	3.28721E-002	6.37700E-001	5.85300E-010	4.64700E-010
155	9	13	1	1.35000E-002	1.00000E-002	5.10000E-003	6.58100E-010	3.22040E-009	7.35853E+002	7.44467E+002	8.61330E+000	8.88200E-007	4.09830E+000	3.35089E-002	6.38000E-001	1.10000E-011	2.54100E-010
159	11	13	1	1.35000E-002	1.02000E-002	5.10000E-003	3.06800E-010	2.78710E-009	7.28847E+002	7.36497E+002	7.64950E+000	9.43500E-007	4.10950E+000	3.35648E-002	6.38400E-001	5.27000E-010	3.79000E-011
163	13	13	1	1.35000E-002	9.90000E-003	5.00000E-003	2.67000E-010	3.05420E-009	7.23001E+002	7.34692E+002	1.16905E+001	1.04950E-006	4.09830E+000	3.34655E-002	6.37800E-001	4.38200E-010	4.19900E-010
167	15	13	3	1.35000E-002	9.60000E-003	5.00000E-003	1.39500E-005
171	17	13	1	1.35000E-002	9.80000E-003	5.10000E-003	1.31160E-009	2.42410E-009	7.27385E+002	7.38515E+002	1.11300E+001	9.66300E-007	4.12680E+000	3.29876E-002	6.37800E-001	4.26700E-010	1.95600E-010
175	19	13	1	1.35000E-002	9.70000E-003	5.00000E-003	1.02590E-009	2.69810E-009	7.22600E+002	7.34269E+002	1.16698E+001	9.71100E-007	4.17630E+000	3.25815E-002	6.38000E-001	6.15000E-010	1.81500E-010
179	21	13	1	1.35000E-002	9.70000E-003	5.00000E-003	6.62800E-010	2.62090E-009	7.28010E+002	7.36948E+002	8.93780E+000	9.58000E-007	4.16720E+000	3.23627E-002	6.37300E-001	1.17620E-009	2.47600E-010
183	23	13	1	1.35000E-002	9.60000E-003	5.00000E-003	6.30000E-010	2.79650E-009	7.24366E+002	7.34319E+002	9.95360E+000	9.66600E-007	4.17740E+000	3.22893E-002	6.37500E-001	8.25100E-010	4.90700E-010
187	25	13	1	1.35000E-002	1.00000E-002	5.00000E-003	3.72400E-010	2.39600E-009	7.21560E+002	7.34353E+002	1.27925E+001	1.00290E-006	4.13040E+000	3.25906E-002	6.37600E-001	1.30500E-010	3.70800E-010
191	27	13	1	1.35000E-002	9.80000E-003	5.00000E-003	9.69600E-010	2.45690E-009	7.27629E+002	7.37191E+002	9.56220E+000	9.51100E-007	4.07670E+000	3.29235E-002	6.37800E-001	5.92600E-010	1.56200E-010
195	29	13	1	1.35000E-002	1.00000E-002	5.00000E-003	9.74300E-010	2.44290E-009	7.24738E+002	7.35117E+002	1.03793E+001	1.01620E-006	4.10880E+000	3.33037E-002	6.37600E-001	1.18580E-009	4.70300E-010
199	31	13	1	1.35000E-002	9.80000E-003	4.90000E-003	4.02800E-010	2.17820E-009	7.13538E+002	7.26426E+002	1.28881E+001	1.17630E-006	4.09300E+000	3.35720E-002	6.37700E-001	7.78300E-010	3.88800E-010
203	33	13	1	1.35000E-002	9.90000E-003	5.00000E-003	8.15100E-010	3.55770E-009	7.22158E+002	7.29610E+002	7.45160E+000	1.04030E-006	4.09740E+000	3.36213E-002	6.38600E-001	8.56100E-010	6.84100E-010
207	35	13	1	1.36000E-002	1.01000E-002	5.00000E-003	3.72400E-010	2.60450E-009	7.28141E+002	7.36705E+002	8.56420E+000	9.77100E-007	4.14310E+000	3.35169E-002	6.37800E-001	2.98200E-010	1.71700E-010
211	37	13	1	1.35000E-002	9.80000E-003	5.00000E-003	7.23700E-010	3.05180E-009	7.26809E+002	7.30412E+002	3.60240E+000	1.00200E-006	4.11950E+000	3.29032E-002	6.37700E-001	5.29100E-010	1.47800E-010
219	38	15	1	1.34000E-002	9.60000E-003	5.00000E-003	6.27700E-010	3.74980E-009	7.28965E+002	7.32626E+002	3.66080E+000	1.00780E-006	4.06720E+000	3.28625E-002	6.37600E-001	2.61100E-010	1.86700E-010
223	36	15	1	1.35000E-002	9.90000E-003	5.00000E-003	1.11020E-009	3.45230E-009	7.37794E+002	7.40151E+002	2.35630E+000	8.62800E-007	4.06980E+000	3.31113E-002	6.37900E-001	9.23700E-010	3.04700E-010
227	34	15	1	1.36000E-002	1.00000E-002	5.00000E-003	4.14600E-010	2.94640E-009	7.19403E+002	7.31961E+002	1.25580E+001	1.05710E-006	4.05380E+000	3.37996E-002	6.38300E-001	6.43600E-010	4.76200E-010
231	32	15	1	1.35000E-002	9.80000E-003	5.00000E-003	8.22100E-010	3.17590E-009	7.26472E+002	7.33392E+002	6.91980E+000	1.01780E-006	4.05070E+000	3.35096E-002	6.37900E-001	4.25300E-010	3.49000E-010
235	30	15	1	1.35000E-002	9.90000E-003	5.00000E-003	7.02600E-010	2.80590E-009	7.30751E+002	7.36970E+002	6.21860E+000	9.74200E-007	4.02500E+000	3.30595E-002	6.37000E-001	3.77800E-010	7.83700E-010
239	28	15	1	1.34000E-002	9.50000E-003	4.90000E-003	8.10400E-010	2.74970E-009	7.21013E+002	7.33532E+002	1.25189E+001	9.98800E-007	4.03580E+000	3.27215E-002	6.37600E-001	2.63300E-010	7.40000E-011
243	26	15	1	1.35000E-002	1.00000E-002	5.00000E-003	1.16170E-009	3.12680E-009	7.19206E+002	7.29595E+002	1.03885E+001	1.04120E-006	4.07600E+000	3.25469E-002	6.37100E-001	5.39900E-010	5.23500E-010
247	24	15	1	1.35000E-002	9.90000E-003	5.00000E-003	6.98000E-010	2.94410E-009	7.15923E+002	7.29269E+002	1.33459E+001	9.82400E-007	4.16260E+000	3.24222E-002	6.38200E-001	4.89500E-010	3.77100E-010
251	22	15	1	1.36000E-002	9.90000E-003	5.00000E-003	4.89500E-010	2.65360E-009	7.06699E+002	7.21249E+002	1.45507E+001	1.34820E-006	4.19840E+000	3.26885E-002	6.35600E-001	1.01370E-009	8.53700E-010
255	20	15	1	1.35000E-002	9.60000E-003	5.00000E-003	3.98200E-010	2.71690E-009	7.13807E+002	7.25444E+002	1.16367E+001	1.01820E-006	4.19800E+000	3.27072E-002	6.38400E-001	4.36300E-010	1.90200E-010
259	18	15	1	1.35000E-002	1.00000E-002	5.00000E-003	3.86500E-010	2.78710E-009	7.25613E+002	7.33399E+002	7.78510E+000	1.00380E-006	4.17390E+000	3.25467E-002	6.36900E-001	1.84100E-010	5.18000E-011
263	16	15	1	1.34000E-002	9.90000E-003	5.00000E-003	7.65900E-010	2.59040E-009	7.24109E+002	7.34520E+002	1.04112E+001	9.91800E-007	4.10220E+000	3.27755E-002	6.37200E-001	1.53600E-010	1.04200E-010
267	14	15	1	1.35000E-002	9.80000E-003	5.00000E-003	1.81980E-009	3.20870E-009	7.29245E+002	7.36587E+002	7.34270E+000	9.63200E-007	4.04530E+000	3.31292E-002	6.37300E-001	3.99600E-010	1.01600E-010
271	12	15	1	1.35000E-002	9.90000E-003	5.00000E-003	7.02600E-010	3.27430E-009	7.29388E+002	7.35850E+002	6.46180E+000	9.49500E-007	4.06490E+000	3.34491E-002	6.38100E-001	1.35800E-010	2.81300E-010
275	10	15	1	1.35000E-002	1.00000E-002	5.00000E-003	1.23200E-009	3.19000E-009	7.14367E+002	7.28103E+002	1.37356E+001	1.08980E-006	4.06530E+000	3.38167E-002	6.38600E-001	6.44300E-010	4.92000E-011
279	8	15	1	1.35000E-002	9.90000E-003	5.00000E-003	1.07500E-009	3.30010E-009	7.36021E+002	7.40509E+002	4.48740E+000	8.57000E-007	4.05340E+000	3.33556E-002	6.38100E-001	8.98000E-010	5.53000E-011
283	6	15	1	1.35000E-002	9.80000E-003	5.00000E-003	4.61400E-010	3.47810E-009	7.32958E+002	7.37699E+002	4.74110E+000	9.66600E-007	4.05510E+000	3.28163E-002	6.37400E-001	5.04500E-010	8.23700E-010
287	6	17	1	1.36000E-002	9.40000E-003	5.00000E-003	5.27000E-010	3.63270E-009	7.29317E+002	7.35271E+002	5.95410E+000	1.00020E-006	4.10170E+000	3.28550E-002	6.37500E-001	3.74000E-010	2.44000E-011
291	8	17	1	1.36000E-002	9.40000E-003	5.00000E-003	8.64300E-010	3.38210E-009	7.33497E+002	7.38242E+002	4.74490E+000	9.08300E-007	4.06750E+000	3.34284E-002	6.37800E-001	1.40300E-010	2.86400E-010
295	10	17	1	1.35000E-002	9.40000E-003	5.10000E-003	1.08680E-009	2.90660E-009	7.10774E+002	7.25182E+002	1.44079E+001	1.17560E-006	4.09730E+000	3.40044E-002	6.38400E-001	5.28600E-010	2.34200E-010
299	12	17	1	1.35000E-002	9.60000E-003	5.00000E-003	9.25100E-010	2.86440E-009	7.23931E+002	7.31966E+002	8.03420E+000	1.05220E-006	4.10270E+000	3.35796E-002	6.37700E-001	4.44300E-010	9.74000E-011
303	14	17	1	1.35000E-002	9.60000E-003	5.00000E-003	7.05000E-010	2.37260E-009	7.24428E+002	7.32329E+002	7.90080E+000	1.04720E-006	4.05380E+000	3.32784E-002	6.37100E-001	9.31900E-010	1.16900E-010
307	16	17	1	1.35000E-002	9.70000E-003	5.00000E-003	4.45000E-010	2.37260E-009	7.22737E+002	7.34101E+002	1.13636E+001	1.00050E-006	4.15860E+000	3.28555E-002	6.37400E-001	8.52300E-010	1.69800E-010
311	18	17	1	1.36000E-002	9.80000E-003	5.00000E-003	6.25400E-010	3.07290E-009	7.27259E+002	7.34580E+002	7.32140E+000	9.59500E-007	4.22070E+000	3.22310E-002	6.37300E-001	8.28900E-010	4.34700E-010
315	20	17	1	1.36000E-002	9.50000E-003	5.00000E-003	5.38700E-010	2.57400E-009	7.23420E+002	7.34628E+002	1.12085E+001	9.68200E-007	4.19620E+000	3.23024E-002	6.37700E-001	1.20570E-009	3.45200E-010
319	22	17	1	1.35000E-002	9.70000E-003	5.00000E-003	8.01000E-010	3.28370E-009	7.15003E+002	7.28748E+002	1.37450E+001	1.05370E-006	4.23050E+000	3.25320E-002	6.37500E-001	8.63800E-010	3.35900E-010
323	24	17	1	1.36000E-002	9.60000E-003	5.00000E-003	1.09610E-009	2.57870E-009	7.23740E+002	7.35246E+002	1.15058E+001	9.63500E-007	4.23530E+000	3.23131E-002	6.37600E-001	5.30000E-010	1.06100E-010
327	26	17	1	1.35000E-002	9.60000E-003	5.00000E-003	2.64700E-010	3.04240E-009	7.25674E+002	7.32848E+002	7.17480E+000	9.67600E-007	4.14890E+000	3.23921E-002	6.37200E-001	9.38300E-010	1.29100E-010
331	28	17	1	1.35000E-002	9.40000E-003	5.00000E-003	4.96500E-010	2.79180E-009	7.27411E+002	7.38329E+002	1.09180E+001	9.44800E-007	4.08900E+000	3.27618E-002	6.37200E-001	4.03300E-010	1.04700E-010
335	30	17	1	1.35000E-002	9.40000E-003	5.00000E-003	9.65000E-010	2.59510E-009	7.33174E+002	7.39087E+002	5.91260E+000	9.39500E-007	4.07230E+000	3.31273E-002	6.37100E-001	1.22120E-009	4.90000E-011
339	32	17	1	1.35000E-002	9.50000E-003	5.00000E-003	9.60300E-010	3.10330E-009	7.27338E+002	7.34456E+002	7.11890E+000	1.00970E-006	4.05420E+000	3.35280E-002	6.37500E-001	4.61400E-010	7.85000E-011
343	34	17	1	1.34000E-002	9.50000E-003	5.00000E-003	5.08200E-010	2.40300E-009	7.18742E+002	7.31093E+002	1.23504E+001	1.05060E-006	4.10070E+000	3.37905E-002	6.38500E-001	6.43900E-010	1.45900E-010
347	36	17	1	1.36000E-002	9.60000E-003	5.00000E-003	5.92600E-010	2.68640E-009	7.36837E+002	7.39005E+002	2.16770E+000	8.55000E-007	4.12900E+000	3.31129E-002	6.38400E-001	2.80100E-010	1.31600E-010
351	38	17	1	1.35000E-002	9.50000E-003	5.00000E-003	6.30000E-010	3.10800E-009	7.28135E+002	7.31670E+002	3.53510E+000	9.87100E-007	4.10970E+000	3.28870E-002	6.38200E-001	1.06050E-009	6.31900E-010
359	37	19	1	1.35000E-002	9.40000E-003	5.00000E-003	3.46600E-010	3.57650E-009	7.24007E+002	7.28863E+002	4.85670E+000	1.00340E-006	4.18620E+000	3.28666E-002	6.37800E-001	5.59500E-010	1.16600E-010
363	35	19	1	1.36000E-002	9.50000E-003	5.00000E-003	4.82500E-010	3.46400E-009	7.33065E+002	7.39595E+002	6.53000E+000	8.99600E-007	4.10950E+000	3.32330E-002	6.38000E-001	2.57600E-010	4.15000E-011
367	33	19	1	1.36000E-002	9.60000E-003	5.00000E-003	1.66530E-009	3.08230E-009	7.28359E+002	7.34324E+002	5.96580E+000	9.49800E-007	4.11830E+000	3.36457E-002	6.38600E-001	3.07300E-010	2.41000E-011
371	31	19	1	1.35000E-002	9.50000E-003	5.00000E-003	1.41000E-011	2.68180E-009	7.23722E+002	7.35406E+002	1.16844E+001	1.04610E-006	4.09890E+000	3.35921E-002	6.37600E-001	7.13900E-010	6.56300E-010
375	29	19	1	1.35000E-002	9.50000E-003	5.00000E-003	6.83900E-010	2.54120E-009	7.30196E+002	7.39220E+002	9.02460E+000	9.53000E-007	4.06260E+000	3.32395E-002	6.37800E-001	4.99300E-010	4.61200E-010
379	27	19	1	1.35000E-002	9.50000E-003	5.00000E-003	4.38000E-010	2.48740E-009	7.31889E+002	7.41175E+002	9.28640E+000	9.10900E-007	4.12290E+000	3.28975E-002	6.38000E-001	6.02000E-011	3.32800E-010
383	25	19	1	1.35000E-002	9.70000E-003	5.00000E-003	6.48800E-010	2.99090E-009	7.24881E+002	7.36511E+002	1.16301E+001	9.69800E-007	4.18120E+000	3.26794E-002	6.37500E-001	7.58600E-010	3.37000E-011
387	23	19	1	1.35000E-002	9.50000E-003	5.00000E-003	1.09610E-009	3.03780E-009	7.25117E+002	7.36147E+002	1.10302E+001	1.00960E-006	4.17020E+000	3.24148E-002	6.36900E-001	1.25490E-009	8.37300E-010
391	21	19	1	1.35000E-002	9.60000E-003	5.00000E-003	1.26710E-009	2.47100E-009	7.27459E+002	7.37260E+002	9.80030E+000	9.74200E-007	4.21760E+000	3.23722E-002	6.37400E-001	3.81800E-010	1.81300E-010
395	19	19	1	1.34000E-002	9.50000E-003	5.00000E-003	6.06600E-010	3.07760E-009	7.20595E+002	7.32498E+002	1.19034E+001	1.03210E-006	4.20410E+000	3.27425E-002	6.37400E-001	5.07100E-010	2.00300E-010
399	17	19	1	1.36000E-002	9.30000E-003	5.00000E-003	1.46620E-009	3.10800E-009	7.20589E+002	7.30533E+002	9.94440E+000	1.04430E-006	4.14280E+000	3.32340E-002	6.37800E-001	3.74000E-010	2.48000E-011
403	15	19	1	1.35000E-002	9.40000E-003	5.00000E-003	7.96300E-010	2.66300E-009	7.23530E+002	7.32077E+002	8.54730E+000	1.04880E-006	4.11500E+000	3.33943E-002	6.38000E-001	5.02200E-010	4.38000E-011
407	13	19	1	1.36000E-002	9.50000E-003	5.00000E-003	6.76900E-010	2.59280E-009	7.10117E+002	7.24880E+002	1.47631E+001	1.22450E-006	4.11100E+000	3.38708E-002	6.37700E-001	7.33600E-010	1.37200E-010
411	11	19	1	1.35000E-002	9.40000E-003	5.00000E-003	5.94900E-010	3.20410E-009	7.16589E+002	7.26771E+002	1.01817E+001	1.10770E-006	4.08060E+000	3.39838E-002	6.38500E-001	2.40300E-010	2.58800E-010
415	9	19	1	1.35000E-002	9.30000E-003	5.00000E-003	9.84000E-011	3.68180E-009	7.28770E+002	7.36267E+002	7.49710E+000	9.54700E-007	4.14000E+000	3.35541E-002	6.38000E-001	4.37700E-010	5.26000E-010
419	7	19	1	1.36000E-002	9.30000E-003	5.00000E-003	5.01200E-010	3.37500E-009	7.19928E+002	7.23321E+002	3.39320E+000	1.05360E-006	4.13030E+000	3.31308E-002	6.37700E-001	4.62600E-010	2.85300E-010
422	8	21	1	1.35000E-002	8.40000E-003	4.20000E-003	5.59800E-010	1.67510E-008	7.14454E+002	7.17971E+002	3.51640E+000	1.12820E-006	4.14360E+000	3.32361E-002	6.38000E-001	2.69000E-011	4.75000E-011
426	10	21	1	1.35000E-002	9.20000E-003	5.00000E-003	8.43200E-010	3.43120E-009	7.28685E+002	7.35946E+002	7.26100E+000	9.56800E-007	4.14740E+000	3.32930E-002	6.37600E-001	6.79000E-010	2.00500E-010
430	12	21	1	1.35000E-002	9.20000E-003	5.00000E-003	6.90900E-010	2.41240E-009	7.19909E+002	7.30844E+002	1.09354E+001	1.04630E-006	4.14890E+000	3.39213E-002	6.37600E-001	7.20400E-010	5.00000E-010
434	14	21	1	1.36000E-002	9.40000E-003	5.00000E-003	6.34700E-010	2.36790E-009	7.12182E+002	7.24471E+002	1.22894E+001	1.16350E-006	4.13660E+000	3.39673E-002	6.37800E-001	7.93800E-010	9.93000E-011
438	16	21	1	1.36000E-002	9.40000E-003	5.00000E-003	6.09000E-010	2.88550E-009	7.12383E+002	7.25510E+002	1.31261E+001	1.17410E-006	4.11370E+000	3.38675E-002	6.38100E-001	5.81300E-010	2.35400E-010
442	18	21	1	1.35000E-002	9.40000E-003	5.00000E-003	7.47100E-010	3.07290E-009	7.22719E+002	7.31675E+002	8.95600E+000	1.04670E-006	4.12340E+000	3.34844E-002	6.38200E-001	4.01900E-010	7.78000E-011
446	20	21	1	1.35000E-002	9.40000E-003	5.00000E-003	7.96300E-010	2.32810E-009	7.22789E+002	7.32034E+002	9.24480E+000	1.05790E-006	4.14550E+000	3.34138E-002	6.37700E-001	7.06200E-010	1.18500E-010
450	22	21	1	1.35000E-002	9.40000E-003	5.00000E-003	5.17600E-010	2.62790E-009	7.21505E+002	7.33940E+002	1.24353E+001	1.05580E-006	4.14840E+000	3.33012E-002	6.37300E-001	8.96800E-010	1.17000E-011
454	24	21	1	1.35000E-002	9.50000E-003	5.00000E-003	9.76700E-010	2.42650E-009	7.28092E+002	7.35352E+002	7.26010E+000	9.96500E-007	4.11840E+000	3.32302E-002	6.37700E-001	6.35000E-010	7.00000E-012
458	26	21	1	1.35000E-002	9.50000E-003	5.00000E-003	5.92600E-010	2.84340E-009	7.21431E+002	7.31989E+002	1.05574E+001	1.04910E-006	4.11490E+000	3.35191E-002	6.38100E-001	7.55100E-010	2.13100E-010
462	28	21	1	1.35000E-002	9.50000E-003	5.00000E-003	6.46400E-010	2.54590E-009	7.19586E+002	7.31648E+002	1.20614E+001	1.09670E-006	4.11090E+000	3.36308E-002	6.37900E-001	7.15800E-010	4.99100E-010
466	30	21	1	1.36000E-002	9.60000E-003	5.00000E-003	7.42500E-010	2.61380E-009	7.28925E+002	7.34912E+002	5.98660E+000	9.90400E-007	4.12040E+000	3.36846E-002	6.37700E-001	6.66600E-010	9.77000E-011
470	32	21	1	1.35000E-002	9.50000E-003	5.00000E-003	3.30200E-010	3.01670E-009	7.28800E+002	7.36478E+002	7.67800E+000	9.55500E-007	4.15000E+000	3.36692E-002	6.38000E-001	4.47600E-010	2.45500E-010
474	34	21	1	1.35000E-002	9.60000E-003	5.00000E-003	6.69900E-010	2.68180E-009	7.33272E+002	7.37013E+002	3.74160E+000	9.22100E-007	4.16720E+000	3.30268E-002	6.37700E-001	6.87200E-010	3.75400E-010
478	36	21	1	1.35000E-002	9.30000E-003	5.00000E-003	5.76200E-010	2.83400E-009	7.27967E+002	7.30476E+002	2.50880E+000	9.98100E-007	4.20780E+000	3.29045E-002	6.38400E-001	4.45200E-010	1.09100E-010
484	34	23	1	1.35000E-002	9.50000E-003	5.00000E-003	1.61600E-010	2.89960E-009	7.10323E+002	7.15283E+002	4.96030E+000	1.13430E-006	4.23040E+000	3.30597E-002	6.38200E-001	6.05000E-010	1.34000E-011
488	32	23	1	1.36000E-002	9.70000E-003	4.90000E-003	2.50600E-010	3.04950E-009	7.30905E+002	7.34013E+002	3.10820E+000	9.52200E-007	4.22640E+000	3.28230E-002	6.38300E-001	4.24000E-011	1.42400E-010
492	30	23	1	1.35000E-002	9.30000E-003	5.00000E-003	3.04500E-010	2.86210E-009	7.34849E+002	7.39172E+002	4.32300E+000	8.88500E-007	4.18190E+000	3.32724E-002	6.38200E-001	2.08000E-010	6.42000E-011
496	28	23	1	1.35000E-002	9.60000E-003	5.00000E-003	6.69900E-010	2.68640E-009	7.19253E+002	7.31195E+002	1.19425E+001	1.08470E-006	4.16280E+000	3.39308E-002	6.37800E-001	5.03800E-010	1.70300E-010
500	26	23	1	1.35000E-002	9.60000E-003	5.00000E-003	2.97500E-010	2.23670E-009	7.19192E+002	7.29248E+002	1.00554E+001	1.06920E-006	4.16300E+000	3.38534E-002	6.38700E-001	3.95800E-010	1.14100E-010
504	24	23	1	1.35000E-002	9.40000E-003	5.00000E-003	5.80900E-010	3.20870E-009	7.22663E+002	7.31857E+002	9.19360E+000	1.04180E-006	4.13900E+000	3.36459E-002	6.38200E-001	5.83000E-010	1.83600E-010
508	22	23	1	1.35000E-002	9.40000E-003	5.00000E-003	8.66600E-010	2.74500E-009	7.11797E+002	7.23105E+002	1.13079E+001	1.20260E-006	4.13050E+000	3.36351E-002	6.37700E-001	6.09700E-010	4.63500E-010
512	20	23	1	1.35000E-002	9.50000E-003	5.00000E-003	4.45000E-011	2.88080E-009	7.21400E+002	7.32064E+002	1.06636E+001	1.02040E-006	4.16390E+000	3.36775E-002	6.38800E-001	5.61600E-010	5.20000E-011
516	18	23	1	1.34000E-002	9.60000E-003	5.00000E-003	6.30000E-010	3.18060E-009	7.23525E+002	7.32812E+002	9.28710E+000	1.01550E-006	4.15280E+000	3.37632E-002	6.38600E-001	1.05200E-010	1.72600E-010
520	16	23	1	1.35000E-002	9.70000E-003	5.00000E-003	1.07970E-009	3.49450E-009	7.13674E+002	7.26465E+002	1.27913E+001	1.15910E-006	4.16440E+000	3.40480E-002	6.37500E-001	2.47800E-010	6.25800E-010
524	14	23	1	1.35000E-002	9.40000E-003	5.00000E-003	9.93100E-010	3.43830E-009	7.29762E+002	7.36497E+002	6.73460E+000	9.43800E-007	4.20110E+000	3.34342E-002	6.38100E-001	1.60000E-010	4.18800E-010
528	12	23	1	1.36000E-002	9.30000E-003	5.00000E-003	4.33300E-010	3.02600E-009	7.31368E+002	7.36708E+002	5.33990E+000	9.31100E-007	4.18200E+000	3.29131E-002	6.38500E-001	1.26700E-010	1.82500E-010
531	10	23	1	1.36000E-002	8.70000E-003	4.20000E-003	9.18100E-010	9.75994E-008	7.13910E+002	7.19387E+002	5.47680E+000	1.10220E-006	4.13320E+000	3.31399E-002	6.38000E-001	4.64000E-011	3.85000E-010
536	15	25	1	1.35000E-002	8.50000E-003	4.20000E-003	8.33800E-010	4.00040E-009	7.22099E+002	7.29417E+002	7.31860E+000	1.06840E-006	4.15300E+000	3.29036E-002	6.37900E-001	4.35400E-010	1.33500E-010
540	17	25	1	1.36000E-002	9.40000E-003	5.00000E-003	1.49900E-010	3.13850E-009	7.25660E+002	7.29756E+002	4.09610E+000	1.02650E-006	4.16680E+000	3.29809E-002	6.37900E-001	3.72900E-010	3.35900E-010
544	19	25	1	1.35000E-002	9.50000E-003	5.00000E-003	3.20900E-010	3.06350E-009	7.29737E+002	7.35144E+002	5.40750E+000	9.60400E-007	4.15110E+000	3.29259E-002	6.37800E-001	5.18300E-010	2.00300E-010
548	21	25	1	1.36000E-002	9.40000E-003	5.00000E-003	1.06100E-009	2.25310E-009	7.32982E+002	7.37452E+002	4.47010E+000	9.25800E-007	4.14860E+000	3.28946E-002	6.38100E-001	2.18100E-010	3.37000E-010
552	23	25	1	1.35000E-002	9.50000E-003	5.10000E-003	6.44100E-010	3.42890E-009	7.31826E+002	7.37252E+002	5.42610E+000	9.58100E-007	4.13970E+000	3.29054E-002	6.37600E-001	1.24000E-011	4.67300E-010
556	25	25	1	1.35000E-002	9.60000E-003	5.00000E-003	9.93100E-010	3.15720E-009	7.27485E+002	7.32594E+002	5.10920E+000	9.91000E-007	4.14010E+000	3.29214E-002	6.37700E-001	7.77800E-010	3.65400E-010
560	27	25	1	1.36000E-002	9.60000E-003	5.00000E-003	9.27500E-010	3.26960E-009	7.27103E+002	7.30555E+002	3.45170E+000	1.02070E-006	4.14380E+000	3.28515E-002	6.38000E-001	6.54900E-010	4.24000E-011
564	29	25	1	1.35000E-002	9.60000E-003	5.00000E-003	9.55600E-010	2.78250E-009	7.17972E+002	7.25756E+002	7.78320E+000	1.11710E-006	4.15170E+000	3.29376E-002	6.37800E-001	9.34000E-010	2.63300E-010

